[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.01, 0.001, 1143, 42, 0.9645569620253165, 151, 199, 0.43142857142857144, 0.8429967426710098, 0]
[0.01, 0.006, 1140, 45, 0.9620253164556962, 153, 197, 0.43714285714285717, 0.8423452768729641, 0]
[0.01, 0.01, 1137, 48, 0.959493670886076, 153, 197, 0.43714285714285717, 0.8403908794788274, 0]
[0.06, 0.06, 1181, 4, 0.9966244725738397, 108, 242, 0.30857142857142855, 0.8397394136807818, 0]
[0.06, 0.1, 1180, 5, 0.9957805907172996, 108, 242, 0.30857142857142855, 0.8390879478827361, 0]
[0.06, 0.001, 1181, 4, 0.9966244725738397, 106, 244, 0.3028571428571429, 0.8384364820846906, 0]
[0.06, 0.006, 1181, 4, 0.9966244725738397, 106, 244, 0.3028571428571429, 0.8384364820846906, 0]
[0.06, 0.01, 1181, 4, 0.9966244725738397, 106, 244, 0.3028571428571429, 0.8384364820846906, 0]
[0.006, 0.001, 1123, 62, 0.9476793248945148, 160, 190, 0.45714285714285713, 0.8358306188925081, 0]
[0.006, 0.006, 1121, 64, 0.9459915611814346, 160, 190, 0.45714285714285713, 0.8345276872964169, 0]
[0.006, 0.01, 1120, 65, 0.9451476793248945, 161, 189, 0.46, 0.8345276872964169, 0]
[0.1, 0.06, 1184, 1, 0.99915611814346, 95, 255, 0.2714285714285714, 0.8332247557003257, 0]
[0.1, 0.1, 1184, 1, 0.99915611814346, 95, 255, 0.2714285714285714, 0.8332247557003257, 0]
[0.1, 0.001, 1184, 1, 0.99915611814346, 94, 256, 0.26857142857142857, 0.8325732899022801, 0]
[0.1, 0.006, 1184, 1, 0.99915611814346, 94, 256, 0.26857142857142857, 0.8325732899022801, 0]
[0.1, 0.01, 1184, 1, 0.99915611814346, 94, 256, 0.26857142857142857, 0.8325732899022801, 0]
[0.6, 0.001, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[0.6, 0.006, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[0.6, 0.01, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[0.6, 0.06, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[0.6, 0.1, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[0.6, 0.6, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[1.0, 0.001, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[1.0, 0.006, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[1.0, 0.01, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[1.0, 0.06, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[1.0, 0.1, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[1.0, 0.6, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[1.0, 1.0, 1185, 0, 1.0, 88, 262, 0.25142857142857145, 0.8293159609120521, 0]
[0.001, 0.001, 1092, 93, 0.9215189873417722, 172, 178, 0.49142857142857144, 0.8234527687296417, 0]
[0.001, 0.006, 1079, 106, 0.9105485232067511, 175, 175, 0.5, 0.8169381107491857, 0]
[0.001, 0.01, 1067, 118, 0.90042194092827, 179, 171, 0.5114285714285715, 0.8117263843648208, 0]
[0.01, 0.06, 664, 521, 0.560337552742616, 138, 212, 0.3942857142857143, 0.5224755700325733, 575]
[0.001, 0.06, 92, 1093, 0.07763713080168777, 88, 262, 0.25142857142857145, 0.11726384364820847, 1355]
[0.001, 0.1, 92, 1093, 0.07763713080168777, 88, 262, 0.25142857142857145, 0.11726384364820847, 1355]
[0.001, 0.6, 92, 1093, 0.07763713080168777, 88, 262, 0.25142857142857145, 0.11726384364820847, 1355]
[0.001, 1.0, 92, 1093, 0.07763713080168777, 88, 262, 0.25142857142857145, 0.11726384364820847, 1355]
[0.006, 0.06, 92, 1093, 0.07763713080168777, 88, 262, 0.25142857142857145, 0.11726384364820847, 1355]
[0.006, 0.1, 92, 1093, 0.07763713080168777, 88, 262, 0.25142857142857145, 0.11726384364820847, 1355]
[0.01, 0.1, 92, 1093, 0.07763713080168777, 88, 262, 0.25142857142857145, 0.11726384364820847, 1355]
[0.006, 0.6, 82, 1103, 0.06919831223628692, 74, 276, 0.21142857142857144, 0.10162866449511401, 1379]
[0.006, 1.0, 73, 1112, 0.06160337552742616, 68, 282, 0.19428571428571428, 0.09185667752442997, 1394]
[0.6, 1.0, 55, 1130, 0.046413502109704644, 33, 317, 0.09428571428571429, 0.05732899022801303, 1447]
[0.01, 0.6, 33, 1152, 0.027848101265822784, 37, 313, 0.10571428571428572, 0.04560260586319218, 1465]
[0.01, 1.0, 24, 1161, 0.020253164556962026, 19, 331, 0.054285714285714284, 0.028013029315960912, 1492]
[0.1, 0.6, 2, 1183, 0.0016877637130801688, 1, 349, 0.002857142857142857, 0.001954397394136808, 1532]
[0.06, 0.6, 1, 1184, 0.0008438818565400844, 1, 349, 0.002857142857142857, 0.0013029315960912053, 1533]
[0.06, 1.0, 0, 1185, 0.0, 0, 350, 0.0, 0.0, 1535]
[0.1, 1.0, 0, 1185, 0.0, 0, 350, 0.0, 0.0, 1535]
