erst	['0.112470','0.453939','0.030778','0.010007','0.069098','0.196032', '-0.356317','0.273372','0.088803','-0.436096','0.498981','0.250582', '0.460892','-0.049709','0.124472','-0.515584','-0.674941','-0.199819', '0.316471','0.168750','-0.148245','-0.220422','-0.568625','0.749814', '0.837629','-0.029852','-0.329362','0.191683','0.214030','0.556870', '0.286509','-0.518214','-0.231163','-0.111931','-0.306421','-0.499878', '-0.140068','0.270485','0.078870','0.221659','-0.219198','0.209122', '-0.026842','-0.055637','-0.363417','-0.108890','-0.500227','0.203094', '0.421945','-0.372349','-0.131671','0.261957']
nun	['0.191260','0.305221','0.028875','-0.039887','0.208971','0.257030', '-0.412804','0.239843','0.272297','-0.265624','0.428845','0.281149', '0.274937','-0.213489','0.081648','-0.193395','-0.562597','-0.031975', '0.226182','-0.091730','-0.018665','0.009043','-0.406091','0.396393', '0.466827','0.119871','-0.089201','-0.036883','0.178966','0.377158', '0.156809','-0.539440','-0.124372','-0.064717','-0.135247','-0.381492', '-0.112578','0.327360','0.073547','0.279470','-0.161489','0.182147', '-0.107738','-0.054141','-0.271842','-0.077764','-0.471195','0.217778', '0.182044','-0.187690','0.039912','0.228188']
ihre	['-0.079324','0.111526','-0.030050','0.525359','0.330500','0.326099', '-0.707000','0.516843','0.175399','-0.534876','0.265411','0.265478', '0.146452','-0.401468','0.492378','-0.147759','-0.700734','0.001340', '0.086385','-0.131265','-0.762728','-0.429506','-0.567357','0.728976', '0.293812','0.544287','0.034912','-0.073693','0.347731','0.536829', '0.193623','-0.462053','-0.492920','0.079354','-0.378084','-0.452547', '-0.107260','0.255089','0.115600','0.261561','-0.351529','-0.020120', '-0.064857','-0.118649','-0.611480','-0.248297','-0.471040','0.240724', '-0.039430','-0.274707','-0.120422','0.583268']
ins	['0.150481','0.095224','0.042310','0.178204','0.085551','0.376962', '-0.429733','0.515071','0.363720','-0.405392','0.274705','0.178086', '0.556599','-0.022152','0.062739','-0.217736','-0.662891','-0.300004', '0.326906','0.037072','-0.159911','-0.024029','-0.535887','0.736947', '0.468097','0.185430','-0.243402','0.155012','0.039308','0.676771', '0.429409','-0.460732','-0.129133','-0.142533','-0.252403','-0.587396', '-0.062259','0.137855','0.100741','0.556416','-0.129054','0.539377', '-0.126412','-0.163572','-0.455048','-0.286902','-0.433629','0.196143', '0.409408','-0.039857','-0.114267','0.406272']
seit	['-0.116304','0.383241','0.212905','-0.068882','0.043779','0.137429', '-0.469018','0.289621','0.222173','-0.211554','0.375672','0.047465', '0.258486','-0.175112','0.222879','-0.464508','-0.556693','-0.158134', '0.417758','-0.047075','-0.230841','-0.195078','-0.579827','0.830205', '0.891885','0.098390','-0.249161','0.078592','0.324751','0.550571', '0.161479','-0.343196','-0.028520','-0.054626','-0.251217','-0.696818', '-0.300542','0.448663','0.211824','0.223736','-0.121729','0.229914', '-0.035989','-0.193044','-0.215913','-0.197208','-0.693829','0.284229', '0.157247','-0.357637','-0.081942','0.129732']
viele	['-0.016834','0.278885','0.027639','0.284446','0.163847','-0.029218', '-0.775728','0.431835','0.248536','-0.226556','0.276110','0.287677', '0.292477','-0.218286','0.327466','-0.424185','-0.711410','-0.034403', '0.148620','0.003988','-0.489951','-0.158345','-0.585021','0.845879', '0.490371','0.323230','0.027372','0.059384','0.414504','0.531928', '0.224126','-0.462974','-0.477428','-0.057154','-0.404572','-0.546072', '-0.127474','0.343301','0.085793','0.142025','-0.425533','0.099682', '-0.018050','0.003061','-0.464481','-0.011404','-0.472101','0.132815', '0.042333','-0.420306','-0.170659','0.266175']
jahr	['-0.030362','0.390529','0.185612','0.030822','0.018377','0.211240', '-0.665157','0.478152','0.229829','0.195210','0.266971','0.210743', '0.379233','-0.140017','0.242837','-0.274018','-0.603592','-0.148798', '0.105839','-0.123652','-0.226864','-0.115330','-0.586033','0.989350', '0.907961','0.138884','-0.141951','-0.127210','0.384417','0.491366', '0.259981','-0.300723','-0.136006','0.210959','-0.503090','-0.631201', '-0.264993','0.330809','0.187722','0.333895','0.033347','0.385646', '-0.075510','-0.186382','-0.388182','0.000115','-0.619463','0.159726', '0.253250','-0.212547','-0.099831','0.181522']
zwei	['-0.327197','0.271046','0.108821','0.017590','0.160763','0.078129', '-0.425602','0.295069','0.256375','-0.157565','0.353714','-0.087764', '0.218185','-0.128046','0.236337','-0.330602','-0.553215','-0.237687', '0.462878','-0.137698','-0.521716','-0.115670','-0.496711','0.793971', '0.638869','0.423310','-0.159684','0.125332','0.155622','0.592645', '0.347274','-0.487533','-0.164157','0.032801','-0.228141','-0.708289', '-0.097651','0.325974','0.103722','0.274978','-0.344884','0.377074', '-0.098329','-0.289307','-0.517448','-0.138679','-0.413002','0.329398', '0.180189','-0.041437','-0.021175','0.447902']
neuen	['0.055530','0.149318','0.029871','0.528697','0.285744','0.177197', '-0.718671','0.349228','-0.002189','-0.129848','0.156563','0.330046', '0.158068','-0.293153','0.227356','-0.180684','-0.546654','0.014399', '0.348997','-0.313159','-0.300182','-0.114375','-0.515384','0.757672', '0.517772','0.187984','-0.212488','-0.176136','0.479380','0.500608', '0.137599','-0.291094','-0.147839','0.167346','-0.372752','-0.392163', '-0.298565','0.450649','0.194847','0.405452','-0.028831','0.338773', '-0.104142','-0.415005','-0.406412','-0.322462','-0.521643','0.344399', '0.329141','-0.078763','0.093262','0.200243']
km	['-0.085399','0.162938','0.012970','0.292728','-0.514562','0.246711', '0.419740','1.040468','0.905064','0.816269','0.378686','-0.117762', '-0.420709','-0.314212','-0.098471','-0.304240','0.423090','-0.171307', '0.233564','-0.606826','0.600574','0.040247','-0.138364','0.629599', '0.687552','0.069930','-0.267947','0.301863','-0.179153','0.098483', '-0.735162','-1.085830','0.224355','-0.076161','0.213679','-0.241789', '-0.836698','0.406546','-0.455652','0.447133','-0.360218','0.123292', '0.090865','0.303228','0.142408','0.107452','-0.525857','0.901918', '0.333039','-0.563664','-0.246567','0.580008']
sollte	['0.169950','0.348467','0.000123','0.097921','0.135765','0.178997', '-0.462539','0.429854','0.018765','-0.566500','0.346793','0.499095', '0.340518','-0.199477','0.281511','-0.494606','-0.627200','0.017273', '0.295008','0.226986','-0.418120','-0.116220','-0.558381','0.795648', '0.630361','0.133102','-0.062969','0.175080','0.337620','0.544633', '0.361099','-0.558489','-0.402296','-0.175781','-0.384445','-0.373244', '-0.025427','0.291204','0.093098','0.272433','-0.350102','0.106300', '-0.073621','0.095308','-0.608680','-0.100300','-0.501035','0.078362', '0.227726','-0.521867','-0.126362','0.404453']
damit	['0.322314','0.398465','-0.032965','0.168979','0.239030','0.161839', '-0.490340','0.461304','0.180433','-0.421724','0.306034','0.399842', '0.331627','-0.117491','0.198435','-0.430526','-0.627813','-0.005962', '0.250158','0.119362','-0.265292','-0.145976','-0.526416','0.744632', '0.584658','0.169456','-0.119664','0.158750','0.293794','0.496110', '0.294993','-0.584815','-0.367622','-0.194917','-0.275343','-0.390275', '-0.022583','0.225621','0.017034','0.372791','-0.298887','0.172659', '-0.047218','0.172599','-0.555153','0.014788','-0.494652','0.125037', '0.260126','-0.503297','-0.094197','0.317887']
hatte	['0.201827','0.494350','0.073292','-0.095039','0.104648','0.177602', '-0.380728','0.130018','0.082278','-0.432342','0.427884','0.095372', '0.421383','0.021725','0.206227','-0.588989','-0.653599','-0.334154', '0.484370','0.219813','-0.220666','-0.194883','-0.535499','0.839688', '0.688889','0.013675','-0.252191','0.066004','0.360755','0.404674', '0.249537','-0.591583','-0.226820','-0.021743','-0.239928','-0.393970', '-0.154550','0.476924','0.148035','0.184827','-0.286136','0.204437', '-0.062218','-0.008944','-0.360428','-0.175294','-0.431781','0.280899', '0.384213','-0.331671','-0.075586','0.147878']
dieses	['0.135173','0.339203','-0.050043','0.185755','0.137691','0.119974', '-0.701244','0.241862','0.135218','-0.253802','0.151066','0.364036', '0.440428','-0.093784','0.201183','-0.443637','-0.525710','-0.260944', '0.133709','0.012538','-0.275558','-0.055102','-0.459592','1.004667', '0.577024','0.052056','-0.168289','0.125768','0.454072','0.418268', '0.312470','-0.489213','-0.387027','0.004112','-0.395670','-0.392544', '-0.106569','0.484122','0.208361','0.224763','-0.150236','0.099367', '-0.125461','-0.162795','-0.408595','-0.030780','-0.410865','0.273611', '0.225112','-0.203101','-0.117065','0.331163']
ihn	['0.431994','0.299264','-0.133296','-0.023270','0.125847','0.170245', '-0.310798','0.315762','0.148393','-0.547936','0.449310','0.214096', '0.500079','-0.004364','0.232933','-0.703640','-0.662385','-0.286255', '0.379037','0.147800','-0.434238','-0.278971','-0.300258','0.931083', '0.517191','0.196539','-0.206528','0.131791','0.343600','0.320161', '0.280842','-0.586193','-0.400987','-0.221594','-0.124564','-0.316037', '-0.133719','0.302121','0.210322','0.461853','-0.295374','-0.054994', '-0.146433','0.063676','-0.380426','0.094027','-0.431067','0.176410', '0.366199','-0.364673','-0.101345','0.394116']
name	['0.289117','0.192656','-0.090497','0.079901','0.091277','0.275735', '-0.141022','-0.068192','0.259916','-0.256859','0.301239','0.190215', '-0.254098','0.263130','0.096199','-0.356975','-0.598319','-0.270552', '0.222126','0.042940','0.086298','0.050935','0.364011','0.231879', '0.045025','0.232349','-0.204262','-0.781920','0.008212','0.053694', '0.020000','-0.695683','-0.120427','-0.180470','-0.189990','0.043456', '-0.075525','0.345172','0.098622','0.154622','-0.020801','-0.414356', '-0.245940','-0.217267','-0.090793','0.021110','-0.193261','0.570761', '-0.043407','0.045237','0.063514','-0.137805']
selbst	['0.196344','0.343461','-0.044937','0.148550','0.184694','0.334820', '-0.480778','0.456765','0.074237','-0.564161','0.302923','0.431778', '0.317245','-0.190333','0.373212','-0.413716','-0.566909','-0.057276', '0.268368','0.178573','-0.475351','-0.160373','-0.495542','0.848157', '0.456617','0.251558','0.042327','0.175707','0.442884','0.496768', '0.287467','-0.617222','-0.488939','-0.119057','-0.234948','-0.321089', '0.001758','0.367451','0.065043','0.351164','-0.350686','0.079477', '-0.084481','0.093700','-0.612979','-0.093672','-0.384622','0.079240', '0.192986','-0.540689','-0.140497','0.421255']
dabei	['0.138925','0.373441','-0.078883','0.207027','0.105600','0.149189', '-0.597653','0.309318','0.161123','-0.296828','0.272964','0.292848', '0.442159','-0.089006','0.027746','-0.408142','-0.563451','-0.132661', '0.185081','0.161778','-0.318311','-0.207288','-0.450007','0.782916', '0.640005','0.075681','-0.300014','0.088960','0.331740','0.368825', '0.256662','-0.425194','-0.334587','-0.000753','-0.302811','-0.400733', '-0.184452','0.204912','0.211473','0.259926','-0.273900','0.244416', '-0.048428','-0.102804','-0.540616','-0.065096','-0.556634','0.135360', '0.376976','-0.238809','-0.164592','0.321510']
steht	['0.124100','0.198556','-0.001565','0.242923','0.126709','0.233001', '-0.304928','0.278027','0.241733','-0.347650','0.260147','0.192408', '0.364003','-0.129025','0.181363','-0.288349','-0.539083','-0.062858', '0.270509','-0.002187','-0.407046','-0.126553','-0.608760','0.671290', '0.645968','0.168820','-0.213460','0.019921','0.396581','0.540729', '0.162407','-0.544032','-0.034785','0.083188','-0.205014','-0.471879', '-0.063659','0.398043','0.287177','0.294848','-0.155649','0.409152', '-0.103055','-0.223557','-0.576099','-0.192379','-0.517483','0.282341', '0.452604','-0.085196','-0.005442','0.381186']
deutsche	['-0.384178','-0.152393','0.201524','-0.124337','-0.104363','0.434934', '-0.329474','0.341279','0.654211','-0.371262','0.249187','0.366126', '0.220424','-0.297052','0.646266','-0.168715','-0.438367','0.153255', '0.141556','-0.193556','-0.177638','0.044993','-0.535201','0.442260', '0.734473','0.572943','-0.054354','-0.439580','0.213531','0.515700', '-0.045057','-0.156644','-0.363767','0.101857','-0.008241','-0.436499', '0.021050','0.442462','0.548732','0.314195','-0.062306','0.217495', '0.190527','-0.185014','-0.525944','-0.473888','-0.458584','0.160219', '-0.064946','-0.003447','0.314439','0.292108']
dieser	['0.114099','0.258422','-0.108632','0.160685','0.126715','0.219273', '-0.598713','0.287158','0.237393','-0.389669','0.192323','0.272156', '0.385581','-0.119864','0.306524','-0.411259','-0.479801','0.003956', '0.350194','0.043320','-0.421840','-0.115020','-0.486081','0.940223', '0.457807','0.190367','-0.138640','0.135100','0.421658','0.474839', '0.245118','-0.487168','-0.351503','0.030817','-0.196273','-0.434131', '-0.080119','0.456347','0.279544','0.274452','-0.240579','0.154553', '-0.261508','-0.105351','-0.554457','-0.148657','-0.433019','0.386901', '0.205986','-0.347045','-0.176029','0.336927']
jahre	['-0.402876','0.031159','0.216600','-0.075741','0.017412','0.424441', '-0.405821','0.218358','0.152505','-0.171236','0.285392','-0.267900', '0.149275','-0.210103','0.193858','-0.499805','-0.535878','-0.285449', '0.505885','-0.137855','-0.494181','-0.135320','-0.553494','0.931621', '0.748015','0.551163','-0.124637','-0.102392','0.401686','0.266707', '0.107293','-0.313370','-0.025209','0.039620','-0.263083','-0.849967', '-0.203429','0.412973','0.200941','0.214625','-0.150897','0.122780', '-0.088977','-0.290042','-0.281800','0.065123','-0.452153','0.408528', '0.045258','-0.191023','-0.167727','0.417471']
seine	['0.112979','0.083129','0.009562','0.070466','0.112989','0.383326', '-0.438130','0.296265','0.134159','-0.534902','0.159620','0.238040', '0.388095','-0.127261','0.536162','-0.341824','-0.519858','0.081478', '0.381004','-0.122690','-0.511308','-0.196761','-0.401333','0.771735', '0.442770','0.443766','-0.047018','0.022703','0.480230','0.426176', '0.267742','-0.538152','-0.324544','0.046222','-0.125111','-0.379614', '-0.117031','0.503740','0.477491','0.453654','-0.119664','0.208596', '-0.247983','-0.122893','-0.499682','-0.251377','-0.426263','0.299307', '0.136600','-0.370353','0.057068','0.292015']
andere	['0.221434','0.299824','-0.057191','0.067430','0.191759','0.142769', '-0.557239','0.541210','0.191297','-0.448083','0.339966','0.319125', '0.163552','-0.351488','0.345771','-0.529099','-0.421321','0.065291', '0.224092','0.065547','-0.480678','-0.188562','-0.425415','0.656549', '0.551372','0.235404','0.008344','0.254573','0.375774','0.513266', '0.475740','-0.547674','-0.443568','-0.137174','-0.198300','-0.396855', '0.084907','0.360666','0.064443','0.134548','-0.278862','-0.071448', '-0.149077','-0.001528','-0.413508','-0.156956','-0.427615','0.205145', '0.014949','-0.462882','-0.152769','0.410737']
erste	['-0.026654','0.362935','0.048187','0.142882','0.228030','0.126575', '-0.596366','0.280660','0.146085','-0.137171','0.236821','0.141725', '0.311954','-0.126209','0.271823','-0.188911','-0.523856','0.018397', '0.265692','-0.114100','-0.233266','0.014666','-0.497305','0.691969', '0.703003','0.213321','-0.232137','0.009504','0.362646','0.550924', '0.122759','-0.373036','-0.172642','0.166354','-0.352904','-0.437141', '-0.148943','0.414922','0.430579','0.270336','-0.068860','0.391648', '-0.133289','-0.540858','-0.360755','-0.276277','-0.491757','0.353267', '0.378441','-0.040646','-0.061596','0.136469']
anderen	['0.239742','0.249984','-0.104641','0.328862','0.284269','0.135861', '-0.441568','0.286778','0.261888','-0.407655','0.387127','0.357217', '0.301920','-0.262260','0.288985','-0.558184','-0.564601','-0.010372', '0.349221','0.083774','-0.498514','-0.120470','-0.353613','0.865059', '0.548565','0.207833','0.021820','0.216589','0.421174','0.395183', '0.240994','-0.528724','-0.439115','-0.217308','-0.336678','-0.566937', '-0.077937','0.367970','0.227051','0.259535','-0.398833','0.088161', '-0.053658','-0.104322','-0.457987','-0.029391','-0.480369','0.142058', '0.121182','-0.608837','-0.199499','0.378316']
zwischen	['-0.305022','0.198891','-0.479162','0.006593','-0.181744','-0.139250', '-0.116153','0.234653','0.438464','-0.251555','0.354288','0.457979', '0.008460','-0.139631','-0.116860','-0.039842','-0.225625','-0.094784', '0.283356','-0.081144','-0.773455','-0.425927','-0.294633','0.892955', '0.730260','0.842961','0.268945','0.235721','-0.016042','0.698366', '0.080740','-0.902887','-0.082648','0.064072','-0.011004','-0.250274', '-0.007514','0.583776','0.103446','0.082692','-0.346531','0.603976', '-0.213060','-0.271702','-0.807081','-0.276911','-0.507872','0.839139', '0.147502','0.049254','-0.297801','0.434924']
ende	['-0.115175','0.281598','0.011295','-0.157812','0.082416','0.190187', '-0.370064','0.402524','0.061699','-0.199332','0.263505','0.367376', '0.359411','-0.101449','0.226119','-0.220496','-0.531438','0.083089', '0.296528','0.021670','-0.081588','-0.193426','-0.580027','0.794250', '0.774402','0.186909','-0.127658','0.116211','0.191818','0.614534', '0.148053','-0.493587','-0.211612','0.094352','-0.164854','-0.651896', '-0.034604','0.349697','0.368831','0.270203','-0.086759','0.343170', '-0.183599','-0.368895','-0.412698','-0.205784','-0.523185','0.335343', '0.325357','-0.252060','-0.075734','0.166932']
dazu	['0.136828','0.338653','0.055341','0.292754','0.118504','0.245063', '-0.725607','0.256610','0.105652','-0.442069','0.403418','0.428031', '0.248037','-0.288559','0.214588','-0.326110','-0.466465','-0.008541', '0.255524','0.115214','-0.321969','-0.085482','-0.469600','0.652457', '0.566398','0.002628','-0.167488','0.063836','0.432843','0.414757', '0.364015','-0.434874','-0.366252','-0.046990','-0.431780','-0.313399', '-0.118651','0.376586','0.010033','0.245570','-0.270974','0.114055', '-0.137322','-0.010654','-0.540922','0.066256','-0.523384','0.211034', '0.278687','-0.336645','-0.251049','0.371970']
diesen	['0.271645','0.272569','-0.188471','0.311436','0.146894','-0.104823', '-0.706097','0.445124','0.051643','-0.292037','0.247007','0.477522', '0.508653','-0.028630','0.170943','-0.299848','-0.568666','-0.217542', '0.297058','0.001314','-0.496031','-0.105202','-0.259155','0.902477', '0.527189','0.060380','-0.232687','0.156614','0.519918','0.558093', '-0.153820','-0.458792','-0.306073','-0.106651','-0.443987','-0.653630', '0.000882','0.334707','0.036458','0.503795','-0.286730','0.066447', '-0.326153','-0.173279','-0.400235','-0.023386','-0.604526','0.263172', '0.180870','-0.174719','-0.239454','0.260662']
vielen	['0.332894','0.143787','-0.188945','0.570154','0.078204','0.025763', '-1.305194','0.292627','0.321391','0.212653','0.255334','0.298526', '0.268264','-0.262669','0.250325','0.016119','-0.725491','-0.099531', '0.248193','0.021076','-0.404350','-0.217035','-0.406885','0.607606', '0.301441','0.165527','0.167599','-0.127298','0.453494','0.396950', '0.214077','-0.389499','-0.367835','0.289886','-0.691534','-0.264783', '-0.333845','0.513631','0.057180','0.131737','-0.440088','0.125550', '0.185081','-0.169193','-0.269333','0.011660','-0.555274','0.463930', '0.381908','-0.184442','-0.404799','0.029961']
ersten	['-0.059472','0.386397','0.069414','0.142614','0.339260','0.143939', '-0.618550','0.338347','0.220926','0.006989','0.294619','0.101953', '0.395092','-0.100507','0.251641','-0.194233','-0.463682','0.019421', '0.385722','-0.026038','-0.288574','-0.107346','-0.520327','0.805125', '0.678700','0.153496','-0.311838','0.046556','0.312327','0.530835', '0.137389','-0.372984','-0.134494','0.118736','-0.323630','-0.654438', '-0.254205','0.322252','0.473731','0.366400','-0.156168','0.430433', '-0.161470','-0.557603','-0.439332','-0.268850','-0.516789','0.430087', '0.376283','-0.146061','-0.030801','0.179941']
jahren	['-0.344197','0.157335','0.278324','-0.048103','-0.057133','0.208060', '-0.439230','0.284786','0.203633','-0.235504','0.336134','-0.097169', '0.203386','-0.178197','0.391909','-0.479339','-0.491694','-0.062816', '0.536532','-0.020846','-0.436180','-0.224243','-0.552468','0.799468', '0.781942','0.528727','-0.094816','0.025607','0.445864','0.405344', '0.068872','-0.292530','-0.137060','0.000856','-0.172788','-0.798285', '-0.196966','0.471999','0.321705','0.353390','-0.207444','0.253619', '-0.069974','-0.347129','-0.204540','-0.078710','-0.525584','0.406260', '0.023246','-0.528089','-0.174183','0.214697']
usa	['-0.277602','-0.238088','0.349422','-0.142020','0.105599','-0.051084', '-0.147266','0.443192','0.471244','-0.045300','0.558074','0.556794', '-0.163514','0.072797','0.640753','-0.113148','-0.354162','0.086968', '0.076363','-0.379393','0.063622','0.067091','-0.214485','0.110078', '0.527546','0.358642','0.052512','-0.326450','0.379152','0.225965', '0.127014','-0.343273','-0.288107','-0.007505','0.151759','-0.532835', '0.233688','0.457484','0.473085','0.345789','0.133994','0.398310', '0.115631','-0.017488','-0.087726','-0.256975','-0.278695','0.053113', '-0.135853','-0.062321','0.137375','0.473872']
eines	['-0.186666','0.167025','0.033365','0.223228','0.373868','0.113950', '-0.475025','0.455041','0.094553','-0.450747','0.130474','0.394256', '-0.006029','-0.237290','0.589858','-0.099146','-0.489782','-0.070046', '0.474504','-0.138524','-0.629062','-0.185597','-0.442025','0.780352', '0.462593','0.382464','0.242742','0.170349','0.385910','0.573646', '0.147595','-0.494898','-0.043796','0.198919','-0.178074','-0.538927', '-0.099282','0.551709','0.189486','0.330599','-0.192753','0.209947', '-0.250424','-0.361529','-0.454976','-0.246408','-0.400710','0.580777', '0.076134','-0.237917','-0.028267','0.314025']
finden	['-0.170754','0.137092','-0.194486','0.365871','0.303941','0.204545', '-0.753008','0.587745','0.191105','-0.337264','0.235746','0.311053', '0.031205','-0.496423','0.366407','-0.386776','-0.631469','-0.236989', '-0.033260','-0.029811','-0.858201','-0.161952','-0.665440','0.735719', '0.294115','0.357355','-0.051980','0.087094','0.532627','0.646164', '-0.074768','-0.535451','-0.481857','0.050928','-0.424853','-0.428398', '-0.166019','0.051543','-0.118546','0.197061','-0.311665','-0.030147', '-0.084571','-0.139737','-0.459886','-0.143197','-0.500581','0.008171', '0.104298','-0.210513','-0.362542','0.651426']
statt	['-0.399239','0.106832','0.166957','0.361513','0.010673','0.601810', '-0.353408','0.052644','-0.020798','-0.354648','0.279134','0.197155', '-0.105630','-0.134273','0.275408','-0.295544','-0.244444','0.034307', '0.236410','-0.125421','-0.133538','0.008688','-0.377563','0.722547', '0.811016','0.386616','-0.041530','0.045908','0.267679','0.433673', '-0.029873','-0.320393','-0.227409','-0.051707','-0.247158','-0.662689', '-0.069389','0.367304','-0.244715','0.173155','-0.358437','0.540604', '-0.054204','-0.406115','-0.724551','-0.080130','-0.576437','-0.024669', '0.131695','-0.162208','-0.395474','0.731603']
ihren	['0.076745','0.089163','0.018854','0.554403','0.377946','0.388615', '-0.579249','0.614038','0.151536','-0.231452','0.388606','0.267144', '0.165680','-0.282751','0.358268','-0.186051','-0.728369','-0.125530', '0.293459','-0.144506','-0.865071','-0.409667','-0.509889','0.787354', '0.232371','0.415812','-0.021876','-0.014666','0.398424','0.507642', '0.228273','-0.429043','-0.399808','0.138645','-0.248120','-0.472931', '-0.174248','0.218621','0.141631','0.549537','-0.297271','0.171028', '-0.059847','-0.106321','-0.545187','-0.295255','-0.514988','0.190834', '0.032467','-0.323058','-0.146277','0.677694']
art	['-0.203972','-0.080090','0.005064','0.143463','0.199182','0.385715', '-0.776790','0.336428','0.413754','-0.179475','0.138971','0.543251', '0.059935','-0.021947','0.200876','-0.430808','-0.049098','-0.292743', '-0.162168','-0.170762','-0.183197','-0.050905','0.103231','0.220479', '0.127022','0.174406','0.014502','-0.205362','0.577199','0.049222', '0.299495','-0.455781','-0.380510','-0.196694','-0.384647','0.047174', '0.063388','0.648393','0.272491','0.001811','-0.024904','0.241785', '-0.364885','-0.448109','-0.220612','-0.149999','-0.035654','0.567122', '-0.241891','0.021140','-0.117921','0.312266']
drei	['-0.289086','0.258013','0.139846','-0.012240','0.228005','0.098478', '-0.480274','0.277820','0.270775','-0.149039','0.331804','-0.116167', '0.243396','-0.102323','0.376369','-0.223096','-0.512916','-0.056847', '0.530430','-0.159252','-0.416796','-0.014643','-0.615006','0.743405', '0.743302','0.464180','-0.208205','0.121682','0.217710','0.653313', '0.339135','-0.446622','-0.115852','0.046073','-0.233696','-0.791767', '-0.106892','0.274959','0.218738','0.347475','-0.262346','0.390592', '-0.051313','-0.348088','-0.469517','-0.107703','-0.440639','0.362579', '0.146969','-0.121824','-0.037201','0.339410']
waren	['-0.049424','0.302898','0.120752','0.059797','-0.019661','0.030938', '-0.486616','0.308370','0.307745','-0.192452','0.295007','0.028877', '0.328585','-0.103925','0.148348','-0.513795','-0.503573','-0.176893', '0.165456','0.129441','-0.294587','-0.284812','-0.407121','0.487861', '0.693057','0.209492','-0.163556','0.194811','0.382773','0.328766', '0.436196','-0.517891','-0.264061','0.012639','-0.159726','-0.628459', '-0.118083','0.390228','0.117168','0.058611','-0.357638','0.183079', '-0.184782','-0.162223','-0.435570','-0.126512','-0.516141','0.213824', '0.112910','-0.378132','-0.086388','0.174257']
teil	['-0.073450','0.340147','-0.021377','0.058830','0.393495','0.272960', '-0.780466','0.409827','0.173526','-0.295111','0.202585','0.250658', '0.163256','-0.328861','0.214933','-0.347017','-0.263097','-0.008662', '0.400921','-0.206026','-0.450494','0.137989','-0.501081','0.827691', '0.500077','0.269937','-0.134446','0.183056','0.313447','0.406942', '0.295188','-0.214564','-0.324087','0.098138','-0.343394','-0.438551', '0.059150','0.259418','0.286684','0.150036','0.031885','0.106569', '-0.224162','-0.602346','-0.200195','-0.152823','-0.265867','0.596599', '0.260925','-0.081624','-0.152793','0.202885']
stadt	['-0.114342','-0.019160','-0.068990','0.230293','-0.075541','-0.279190', '-0.624572','0.216305','0.596429','-0.194576','0.170470','0.193191', '0.328491','-0.448747','0.105796','-0.253522','-0.454557','-0.587917', '-0.154761','-0.067996','-0.781811','-0.316418','-0.775055','0.510220', '0.511704','0.690211','-0.098246','-0.026607','0.410852','0.524985', '0.153807','-0.743339','0.130085','-0.049748','-0.201615','-0.603405', '-0.159761','0.126851','0.163111','0.129952','-0.158950','0.309075', '-0.312540','-0.412867','-0.133207','-0.157080','-0.618066','0.456491', '0.120020','-0.106187','-0.166513','0.737998']
zusammen	['0.160289','0.206895','-0.027390','0.154458','0.092181','0.112985', '-0.580628','0.404928','0.191654','-0.190533','0.176475','0.174774', '0.360427','-0.180785','0.033916','-0.528931','-0.660671','-0.231693', '0.277000','-0.107377','-0.386086','-0.148378','-0.430822','0.737761', '0.567581','0.154401','-0.198364','0.109038','0.184994','0.469146', '0.407075','-0.458157','-0.286730','-0.077515','-0.353046','-0.414203', '-0.125268','0.241187','0.146261','0.416314','-0.124641','0.191739', '-0.024117','-0.036641','-0.494582','0.001888','-0.442225','0.255883', '0.281298','-0.281071','0.005938','0.438034']
diesem	['0.095142','0.228898','-0.088664','0.273730','0.167542','0.185103', '-0.666507','0.441751','0.163200','-0.099262','0.183331','0.289670', '0.344672','-0.168540','0.211810','-0.282920','-0.512285','-0.112133', '0.243281','0.015735','-0.418263','-0.108012','-0.436452','0.927857', '0.503340','0.116520','-0.075245','0.072479','0.352135','0.574571', '0.245697','-0.419163','-0.249245','0.055719','-0.364193','-0.544478', '-0.135469','0.435427','0.152362','0.306883','-0.161661','0.241068', '-0.143245','-0.298833','-0.590089','-0.112808','-0.538755','0.318508', '0.229137','-0.213156','-0.184992','0.331477']
welche	['0.124012','0.384609','-0.030500','0.275155','0.336977','0.041241', '-0.649903','0.443473','0.120963','-0.470830','0.297132','0.364145', '0.167079','-0.315310','0.453050','-0.525340','-0.602381','-0.065939', '0.065418','-0.009948','-0.574363','-0.144624','-0.487293','0.735240', '0.586178','0.104656','0.013604','0.007104','0.449141','0.534030', '0.219887','-0.543633','-0.366783','0.006963','-0.467313','-0.276250', '-0.141723','0.370907','0.067453','0.077522','-0.376375','0.046410', '-0.023388','0.003840','-0.509527','-0.002606','-0.433215','0.171761', '0.138256','-0.380617','-0.144516','0.415800']
