of	['-0.133537','0.015725','0.093426','0.089775','0.115487','0.097815', '-0.449326','0.245685','0.588382','-0.187398','-0.115402','0.501699', '-0.407352','0.531196','-0.108502','-0.211290','-0.343191','-0.344329', '0.118955','0.083158','0.266251','0.368143','0.172870','0.298657', '0.272216','0.170616','-0.377225','-0.496831','0.126534','0.290895', '-0.110057','-0.408616','-0.585053','-0.326141','-0.527826','-0.214941', '0.415449','0.336227','0.439683','0.189296','0.206402','-0.119058', '-0.207663','-0.555831','-0.088133','-0.382615','-0.036735','0.486771', '-0.229672','0.147978','0.400862','0.040947']
er	['0.453398','0.188921','-0.084893','-0.166067','-0.146863','0.307612', '-0.018914','0.360378','0.356485','-0.392365','0.396747','0.054607', '0.281727','-0.098882','0.250142','-0.613407','-0.485484','-0.164561', '0.214193','-0.051181','-0.166448','-0.238516','-0.097929','0.533647', '0.576823','0.291233','-0.234630','0.231358','0.317751','0.195360', '0.501825','-0.616436','-0.258535','-0.079837','0.062834','-0.238417', '0.110396','0.358241','0.191641','0.373449','-0.226664','-0.170081', '-0.236125','0.027822','-0.318375','-0.110223','-0.491507','0.086161', '0.124176','-0.337893','-0.036518','0.082540']
haben	['0.038146','0.386706','0.132736','0.184608','0.125378','0.044158', '-0.550151','0.390076','0.094989','-0.234975','0.314053','0.244912', '0.347006','-0.203338','0.209661','-0.371652','-0.655233','-0.091899', '0.259558','0.055097','-0.464885','-0.210774','-0.504568','0.723488', '0.633617','0.242268','-0.129676','0.015894','0.376618','0.471899', '0.276739','-0.551712','-0.307940','-0.029519','-0.303101','-0.530623', '-0.069579','0.317705','0.181632','0.204993','-0.315352','0.216000', '-0.089903','-0.011878','-0.518130','-0.019317','-0.553123','0.200736', '0.156187','-0.414683','-0.052966','0.362079']
des	['-0.126837','0.102792','0.017604','-0.013600','0.228179','0.314172', '-0.359982','0.129277','0.058320','-0.276601','0.130694','0.396886', '-0.002352','-0.073730','0.588385','0.087967','-0.260174','0.222301', '0.164888','-0.419527','-0.249725','-0.173161','-0.395122','0.454233', '0.494178','0.238062','0.115728','0.141606','0.356527','0.605504', '0.119831','-0.378984','-0.049837','0.241652','-0.318958','-0.547163', '-0.005831','0.474752','0.341195','0.181138','-0.053302','0.151276', '-0.518228','-0.415244','-0.416060','-0.184900','-0.603645','0.791643', '0.040997','-0.047340','-0.080824','0.291118']
m	['-0.262338','0.255013','0.154751','-0.045797','-0.296528','0.318597', '-0.193143','0.516193','0.676448','-0.315947','0.059019','-0.246896', '-0.383022','-0.445195','-0.122953','-0.406120','-0.331107','-0.182048', '0.031148','-0.618067','0.082494','-0.293846','0.089163','0.065395', '0.328771','0.491855','-0.012302','-0.062850','0.560179','0.126071', '-0.228745','-0.319283','0.175774','-0.423880','-0.564782','0.122606', '-0.260692','0.174507','-0.174942','-0.016528','0.436662','0.005526', '-0.104169','0.130464','-0.202055','0.101270','-0.388432','0.582554', '0.036513','-0.037464','0.293368','0.508673']
vor	['-0.127236','0.260838','0.057309','0.043566','0.012597','0.138709', '-0.277562','0.426115','0.250226','-0.342609','0.378223','0.235800', '0.385716','-0.095610','0.222176','-0.175292','-0.625503','-0.062959', '0.351376','-0.203161','-0.367698','-0.134532','-0.668364','0.689259', '0.482102','0.303481','-0.102005','0.121278','0.329415','0.627121', '0.186262','-0.666125','-0.062149','-0.101753','-0.144604','-0.666688', '0.043003','0.348638','0.229564','0.484260','-0.258199','0.400071', '-0.072258','-0.096145','-0.324232','-0.380225','-0.544077','0.204466', '0.293369','-0.286794','-0.012388','0.283730']
bis	['-0.215223','0.364248','0.104979','0.057240','0.086631','0.164327', '-0.460773','0.486610','0.018658','-0.206848','0.367007','-0.117980', '-0.121997','-0.104782','-0.207955','-0.196739','-0.549706','-0.277923', '0.200281','-0.301538','0.116199','-0.682272','-0.457189','0.860947', '1.068191','0.006741','-0.436805','0.086679','0.043149','0.535728', '0.072575','-0.183515','-0.246861','-0.100849','-0.380991','-0.911183', '-0.179992','0.214987','-0.080819','0.103466','-0.269520','0.405479', '-0.145569','-0.183007','-0.336512','-0.003913','-0.929166','0.200681', '0.024671','-0.086723','-0.277889','0.425157']
sein	['0.175494','0.317019','-0.043568','-0.058423','0.033814','0.278949', '-0.451694','0.386224','0.123372','-0.451515','0.224912','0.405352', '0.438366','-0.096441','0.204423','-0.499219','-0.578081','-0.099329', '0.201253','0.170311','-0.288188','-0.135928','-0.440234','0.884723', '0.585301','0.230341','-0.128677','0.182800','0.358829','0.424513', '0.286298','-0.590913','-0.388698','-0.096317','-0.245625','-0.348417', '-0.105194','0.299852','0.271366','0.296765','-0.212121','0.123309', '-0.072651','0.128236','-0.518837','-0.023046','-0.438448','0.113797', '0.183985','-0.448449','-0.102403','0.284236']
werden	['-0.107620','0.353577','0.139054','0.149420','0.191422','0.194114', '-0.523935','0.416144','0.098857','-0.370158','0.287541','0.403652', '0.222193','-0.194190','0.259424','-0.228620','-0.631307','0.024434', '0.234282','0.001523','-0.413912','-0.226831','-0.543880','0.753836', '0.613653','0.387570','-0.062719','0.087132','0.401877','0.467655', '0.247336','-0.555830','-0.323895','-0.045096','-0.239971','-0.540149', '-0.016187','0.383204','0.104854','0.227895','-0.303398','0.217064', '-0.018064','0.063661','-0.537367','-0.116583','-0.568842','0.166546', '0.089659','-0.427339','-0.066766','0.262289']
einer	['-0.091402','0.193409','0.051001','0.138754','0.282808','0.135994', '-0.543067','0.281997','0.204757','-0.390317','0.058605','0.394764', '0.225167','-0.246455','0.131886','-0.315327','-0.269639','-0.186467', '0.561033','-0.285218','-0.570842','-0.007524','-0.649988','0.796983', '0.448888','0.262296','-0.235761','0.084713','0.244225','0.514054', '0.259556','-0.398303','-0.194962','0.010636','-0.260131','-0.408873', '0.040662','0.423375','0.175961','0.360174','-0.137714','0.150162', '-0.271155','-0.462250','-0.323601','-0.239165','-0.334048','0.457123', '0.144859','-0.336197','0.027245','0.400173']
zur	['-0.201481','0.163800','0.107625','0.270958','0.178043','0.347532', '-0.534590','0.342064','0.102145','-0.390401','0.201401','0.387989', '0.188643','-0.445949','0.159894','0.041582','-0.594849','0.065648', '0.115642','-0.249872','-0.445947','-0.118920','-0.698280','0.415763', '0.619304','0.215149','0.054656','-0.094864','0.375889','0.641171', '0.171759','-0.445138','-0.042172','0.125696','-0.471380','-0.428319', '0.077833','0.225605','0.185032','0.199875','-0.158049','0.324935', '-0.112378','-0.336260','-0.414176','-0.271660','-0.622182','0.486628', '0.241106','-0.283464','-0.152220','0.418871']
sehr	['0.149792','0.155059','-0.090922','0.009610','0.024002','0.209010', '-0.777546','0.272169','0.148807','-0.185124','0.178169','0.169942', '0.338361','-0.107774','0.021018','-0.614992','-0.563351','-0.219442', '0.124815','0.033510','-0.352538','-0.212917','-0.465439','0.863991', '0.386197','0.126611','0.001786','0.046840','0.528484','0.285696', '0.240097','-0.573555','-0.367610','0.128798','-0.481269','-0.196412', '-0.240789','0.468350','-0.037012','0.081189','-0.289836','0.121591', '0.146032','0.103916','-0.523977','0.066766','-0.409001','0.428183', '0.194794','-0.239428','-0.248686','0.320935']
gibt	['-0.037658','0.315816','-0.030402','0.193551','0.125155','0.129954', '-0.663486','0.336213','0.113889','-0.301435','0.306775','0.365658', '0.237804','-0.196543','0.308862','-0.228570','-0.532125','0.010810', '0.175905','0.067288','-0.425090','-0.090376','-0.559607','0.751226', '0.639553','0.135805','-0.062332','0.125723','0.395058','0.501733', '0.194147','-0.420990','-0.324307','0.059324','-0.343110','-0.413393', '-0.068286','0.469200','0.114515','0.108366','-0.220316','0.210889', '-0.162433','-0.150489','-0.556897','-0.055195','-0.478496','0.104942', '0.209983','-0.301752','-0.154241','0.345312']
gegen	['-0.235883','0.069254','0.235187','-0.019843','-0.227404','0.123914', '-0.087060','0.303633','0.203759','-0.395703','0.295160','0.371394', '0.250636','-0.168132','0.259174','0.034831','-0.482731','0.221157', '0.347859','-0.233941','-0.334577','-0.051440','-0.856002','0.687918', '0.600797','0.624021','-0.122897','-0.072462','0.301340','0.528410', '0.388608','-0.670239','-0.125991','0.070493','-0.036223','-0.499930', '0.472979','0.182538','0.618980','0.231731','-0.391959','0.599320', '-0.053172','-0.255236','-0.665802','-0.108610','-0.673819','0.367882', '0.384756','-0.090320','0.027693','0.365565']
einem	['-0.003481','0.257746','-0.022092','0.261721','0.152582','0.163912', '-0.390618','0.341425','0.206729','-0.272477','0.287717','0.252700', '0.264785','-0.118604','0.222031','-0.238348','-0.525430','-0.241675', '0.437053','-0.082388','-0.571284','-0.178644','-0.441236','0.927422', '0.526450','0.325186','-0.097257','0.174448','0.324949','0.554344', '0.232641','-0.518461','-0.096121','0.057455','-0.194951','-0.530110', '-0.141984','0.463444','0.175610','0.403059','-0.248963','0.378351', '-0.111536','-0.228814','-0.461840','-0.246111','-0.400644','0.319780', '0.210533','-0.162053','-0.141241','0.443933']
vom	['-0.237265','0.223928','0.042381','0.234202','0.022841','0.338244', '-0.458360','0.262159','0.135954','-0.317820','0.176254','0.210872', '0.212393','-0.176730','0.043254','-0.135361','-0.424509','-0.096532', '0.300667','-0.135155','-0.365280','-0.191551','-0.482389','0.666996', '0.656330','0.172066','-0.269447','-0.012262','0.285467','0.541717', '0.295013','-0.546233','0.036866','0.023392','-0.184295','-0.411778', '-0.111769','0.448537','0.194560','0.262941','-0.106721','0.365658', '-0.145146','-0.405800','-0.417470','-0.264275','-0.560294','0.327465', '0.374396','0.054758','-0.267818','0.329186']
zeit	['0.124449','0.302494','-0.088024','0.093284','0.134956','0.210406', '-0.596372','0.431361','0.177208','-0.331538','0.256644','0.347277', '0.331100','-0.165305','0.198171','-0.381360','-0.595384','-0.118027', '0.217596','0.032228','-0.121990','-0.191830','-0.569755','0.805280', '0.637168','0.086802','-0.155720','0.213792','0.170246','0.627684', '0.205573','-0.416743','-0.305997','-0.072192','-0.427291','-0.537027', '-0.191301','0.267082','0.110724','0.255233','-0.107295','0.208467', '-0.092870','-0.057901','-0.367317','-0.144079','-0.521202','0.272256', '0.262008','-0.423015','-0.191508','0.291698']
durch	['-0.163278','0.166880','0.007718','0.288901','0.166410','0.304057', '-0.446768','0.466644','0.359177','-0.472995','0.106028','0.341774', '0.169179','-0.156307','0.211320','-0.086484','-0.500150','-0.025695', '0.393162','-0.109680','-0.419274','-0.163180','-0.628931','0.731828', '0.479704','0.413074','-0.043227','0.286390','0.295192','0.631241', '0.228091','-0.515397','-0.168836','0.082459','-0.098778','-0.460059', '0.024589','0.253759','0.083344','0.433061','-0.308274','0.412709', '-0.047013','-0.121498','-0.517663','-0.332934','-0.333807','0.255117', '0.148281','-0.267041','-0.093464','0.358470']
diese	['0.037973','0.316171','-0.103258','0.223544','0.199822','0.117842', '-0.591335','0.304800','0.198321','-0.435539','0.296186','0.330995', '0.358089','-0.137180','0.335026','-0.472786','-0.614802','-0.010970', '0.246614','0.015559','-0.419866','-0.157262','-0.508725','0.923080', '0.389081','0.120721','-0.072243','0.136245','0.375771','0.412814', '0.275050','-0.520207','-0.430528','-0.066899','-0.289902','-0.478757', '-0.003276','0.442657','0.117932','0.090795','-0.382234','0.064944', '-0.089759','-0.102969','-0.455091','-0.122518','-0.378339','0.300596', '0.138330','-0.318640','-0.173748','0.402197']
deutschland	['-0.268107','-0.101362','0.290401','-0.059004','-0.183123','0.292116', '-0.374082','0.328462','0.525133','-0.181173','0.097663','0.312869', '0.163763','-0.340490','0.404476','-0.071243','-0.512507','0.103124', '-0.100363','-0.155182','-0.269182','-0.001126','-0.626021','0.562097', '0.765850','0.473830','-0.129024','-0.204848','0.310110','0.547850', '0.053849','-0.371100','-0.176605','0.086049','-0.145308','-0.496652', '0.143268','0.382571','0.436519','0.152834','-0.067295','0.356175', '0.015047','-0.236624','-0.227073','-0.207988','-0.694494','0.077821', '0.011264','-0.076451','0.057962','0.463347']
wurde	['-0.063860','0.423795','0.049747','0.318113','-0.096032','0.032021', '-0.676960','-0.237337','0.137086','-0.184224','0.502020','0.332891', '0.206853','-0.118347','0.151308','0.048898','-0.444017','-0.344152', '0.486113','-0.035888','-0.337694','-0.068975','-0.437840','0.402202', '0.692726','0.492321','0.006208','-0.144408','0.613442','0.319352', '0.082387','-0.612552','-0.138474','0.186938','-0.358263','-0.276362', '-0.319979','0.833836','0.256660','0.359569','-0.444910','0.317087', '-0.083732','-0.298174','-0.049087','-0.467190','-0.470272','0.482396', '0.312024','-0.209481','-0.251862','-0.272424']
unter	['-0.193753','0.151945','0.033637','0.575564','0.168653','0.170204', '-0.491669','0.450068','0.200228','-0.412621','0.203368','0.301534', '0.134160','-0.169627','0.349795','-0.107838','-0.540882','-0.027536', '0.347502','-0.178334','-0.331261','-0.192222','-0.579702','0.770717', '0.410131','0.231734','-0.195569','0.059398','0.442912','0.565713', '0.116152','-0.487126','-0.072597','-0.051559','-0.176044','-0.494995', '-0.083384','0.494551','0.013057','0.397836','-0.356301','0.333658', '0.011875','-0.277956','-0.465525','-0.261491','-0.571018','0.235562', '0.164034','-0.203302','-0.199061','0.289288']
seit	['-0.116304','0.383241','0.212905','-0.068882','0.043779','0.137429', '-0.469018','0.289621','0.222173','-0.211554','0.375672','0.047465', '0.258486','-0.175112','0.222879','-0.464508','-0.556693','-0.158134', '0.417758','-0.047075','-0.230841','-0.195078','-0.579827','0.830205', '0.891885','0.098390','-0.249161','0.078592','0.324751','0.550571', '0.161479','-0.343196','-0.028520','-0.054626','-0.251217','-0.696818', '-0.300542','0.448663','0.211824','0.223736','-0.121729','0.229914', '-0.035989','-0.193044','-0.215913','-0.197208','-0.693829','0.284229', '0.157247','-0.357637','-0.081942','0.129732']
jahr	['-0.030362','0.390529','0.185612','0.030822','0.018377','0.211240', '-0.665157','0.478152','0.229829','0.195210','0.266971','0.210743', '0.379233','-0.140017','0.242837','-0.274018','-0.603592','-0.148798', '0.105839','-0.123652','-0.226864','-0.115330','-0.586033','0.989350', '0.907961','0.138884','-0.141951','-0.127210','0.384417','0.491366', '0.259981','-0.300723','-0.136006','0.210959','-0.503090','-0.631201', '-0.264993','0.330809','0.187722','0.333895','0.033347','0.385646', '-0.075510','-0.186382','-0.388182','0.000115','-0.619463','0.159726', '0.253250','-0.212547','-0.099831','0.181522']
zwei	['-0.327197','0.271046','0.108821','0.017590','0.160763','0.078129', '-0.425602','0.295069','0.256375','-0.157565','0.353714','-0.087764', '0.218185','-0.128046','0.236337','-0.330602','-0.553215','-0.237687', '0.462878','-0.137698','-0.521716','-0.115670','-0.496711','0.793971', '0.638869','0.423310','-0.159684','0.125332','0.155622','0.592645', '0.347274','-0.487533','-0.164157','0.032801','-0.228141','-0.708289', '-0.097651','0.325974','0.103722','0.274978','-0.344884','0.377074', '-0.098329','-0.289307','-0.517448','-0.138679','-0.413002','0.329398', '0.180189','-0.041437','-0.021175','0.447902']
name	['0.289117','0.192656','-0.090497','0.079901','0.091277','0.275735', '-0.141022','-0.068192','0.259916','-0.256859','0.301239','0.190215', '-0.254098','0.263130','0.096199','-0.356975','-0.598319','-0.270552', '0.222126','0.042940','0.086298','0.050935','0.364011','0.231879', '0.045025','0.232349','-0.204262','-0.781920','0.008212','0.053694', '0.020000','-0.695683','-0.120427','-0.180470','-0.189990','0.043456', '-0.075525','0.345172','0.098622','0.154622','-0.020801','-0.414356', '-0.245940','-0.217267','-0.090793','0.021110','-0.193261','0.570761', '-0.043407','0.045237','0.063514','-0.137805']
dieser	['0.114099','0.258422','-0.108632','0.160685','0.126715','0.219273', '-0.598713','0.287158','0.237393','-0.389669','0.192323','0.272156', '0.385581','-0.119864','0.306524','-0.411259','-0.479801','0.003956', '0.350194','0.043320','-0.421840','-0.115020','-0.486081','0.940223', '0.457807','0.190367','-0.138640','0.135100','0.421658','0.474839', '0.245118','-0.487168','-0.351503','0.030817','-0.196273','-0.434131', '-0.080119','0.456347','0.279544','0.274452','-0.240579','0.154553', '-0.261508','-0.105351','-0.554457','-0.148657','-0.433019','0.386901', '0.205986','-0.347045','-0.176029','0.336927']
jahre	['-0.402876','0.031159','0.216600','-0.075741','0.017412','0.424441', '-0.405821','0.218358','0.152505','-0.171236','0.285392','-0.267900', '0.149275','-0.210103','0.193858','-0.499805','-0.535878','-0.285449', '0.505885','-0.137855','-0.494181','-0.135320','-0.553494','0.931621', '0.748015','0.551163','-0.124637','-0.102392','0.401686','0.266707', '0.107293','-0.313370','-0.025209','0.039620','-0.263083','-0.849967', '-0.203429','0.412973','0.200941','0.214625','-0.150897','0.122780', '-0.088977','-0.290042','-0.281800','0.065123','-0.452153','0.408528', '0.045258','-0.191023','-0.167727','0.417471']
seine	['0.112979','0.083129','0.009562','0.070466','0.112989','0.383326', '-0.438130','0.296265','0.134159','-0.534902','0.159620','0.238040', '0.388095','-0.127261','0.536162','-0.341824','-0.519858','0.081478', '0.381004','-0.122690','-0.511308','-0.196761','-0.401333','0.771735', '0.442770','0.443766','-0.047018','0.022703','0.480230','0.426176', '0.267742','-0.538152','-0.324544','0.046222','-0.125111','-0.379614', '-0.117031','0.503740','0.477491','0.453654','-0.119664','0.208596', '-0.247983','-0.122893','-0.499682','-0.251377','-0.426263','0.299307', '0.136600','-0.370353','0.057068','0.292015']
anderen	['0.239742','0.249984','-0.104641','0.328862','0.284269','0.135861', '-0.441568','0.286778','0.261888','-0.407655','0.387127','0.357217', '0.301920','-0.262260','0.288985','-0.558184','-0.564601','-0.010372', '0.349221','0.083774','-0.498514','-0.120470','-0.353613','0.865059', '0.548565','0.207833','0.021820','0.216589','0.421174','0.395183', '0.240994','-0.528724','-0.439115','-0.217308','-0.336678','-0.566937', '-0.077937','0.367970','0.227051','0.259535','-0.398833','0.088161', '-0.053658','-0.104322','-0.457987','-0.029391','-0.480369','0.142058', '0.121182','-0.608837','-0.199499','0.378316']
zwischen	['-0.305022','0.198891','-0.479162','0.006593','-0.181744','-0.139250', '-0.116153','0.234653','0.438464','-0.251555','0.354288','0.457979', '0.008460','-0.139631','-0.116860','-0.039842','-0.225625','-0.094784', '0.283356','-0.081144','-0.773455','-0.425927','-0.294633','0.892955', '0.730260','0.842961','0.268945','0.235721','-0.016042','0.698366', '0.080740','-0.902887','-0.082648','0.064072','-0.011004','-0.250274', '-0.007514','0.583776','0.103446','0.082692','-0.346531','0.603976', '-0.213060','-0.271702','-0.807081','-0.276911','-0.507872','0.839139', '0.147502','0.049254','-0.297801','0.434924']
jahren	['-0.344197','0.157335','0.278324','-0.048103','-0.057133','0.208060', '-0.439230','0.284786','0.203633','-0.235504','0.336134','-0.097169', '0.203386','-0.178197','0.391909','-0.479339','-0.491694','-0.062816', '0.536532','-0.020846','-0.436180','-0.224243','-0.552468','0.799468', '0.781942','0.528727','-0.094816','0.025607','0.445864','0.405344', '0.068872','-0.292530','-0.137060','0.000856','-0.172788','-0.798285', '-0.196966','0.471999','0.321705','0.353390','-0.207444','0.253619', '-0.069974','-0.347129','-0.204540','-0.078710','-0.525584','0.406260', '0.023246','-0.528089','-0.174183','0.214697']
eines	['-0.186666','0.167025','0.033365','0.223228','0.373868','0.113950', '-0.475025','0.455041','0.094553','-0.450747','0.130474','0.394256', '-0.006029','-0.237290','0.589858','-0.099146','-0.489782','-0.070046', '0.474504','-0.138524','-0.629062','-0.185597','-0.442025','0.780352', '0.462593','0.382464','0.242742','0.170349','0.385910','0.573646', '0.147595','-0.494898','-0.043796','0.198919','-0.178074','-0.538927', '-0.099282','0.551709','0.189486','0.330599','-0.192753','0.209947', '-0.250424','-0.361529','-0.454976','-0.246408','-0.400710','0.580777', '0.076134','-0.237917','-0.028267','0.314025']
waren	['-0.049424','0.302898','0.120752','0.059797','-0.019661','0.030938', '-0.486616','0.308370','0.307745','-0.192452','0.295007','0.028877', '0.328585','-0.103925','0.148348','-0.513795','-0.503573','-0.176893', '0.165456','0.129441','-0.294587','-0.284812','-0.407121','0.487861', '0.693057','0.209492','-0.163556','0.194811','0.382773','0.328766', '0.436196','-0.517891','-0.264061','0.012639','-0.159726','-0.628459', '-0.118083','0.390228','0.117168','0.058611','-0.357638','0.183079', '-0.184782','-0.162223','-0.435570','-0.126512','-0.516141','0.213824', '0.112910','-0.378132','-0.086388','0.174257']
stadt	['-0.114342','-0.019160','-0.068990','0.230293','-0.075541','-0.279190', '-0.624572','0.216305','0.596429','-0.194576','0.170470','0.193191', '0.328491','-0.448747','0.105796','-0.253522','-0.454557','-0.587917', '-0.154761','-0.067996','-0.781811','-0.316418','-0.775055','0.510220', '0.511704','0.690211','-0.098246','-0.026607','0.410852','0.524985', '0.153807','-0.743339','0.130085','-0.049748','-0.201615','-0.603405', '-0.159761','0.126851','0.163111','0.129952','-0.158950','0.309075', '-0.312540','-0.412867','-0.133207','-0.157080','-0.618066','0.456491', '0.120020','-0.106187','-0.166513','0.737998']
liegt	['0.192844','0.222312','-0.132255','-0.037112','-0.000627','0.149304', '-0.306244','0.512686','0.466827','-0.354619','0.153000','-0.068980', '0.223916','-0.189015','0.165291','-0.432155','-0.318664','-0.257181', '0.124433','-0.033345','-0.407756','-0.218529','-0.527130','0.647612', '0.526202','0.254341','0.021821','0.358036','0.324823','0.610721', '0.269121','-0.701582','0.077799','-0.169799','-0.177606','-0.543566', '0.023193','0.463680','-0.057081','0.259182','-0.248116','0.213129', '-0.160231','-0.062565','-0.435246','-0.413026','-0.517066','0.240638', '0.279426','-0.342549','-0.235306','0.412262']
seiner	['0.064796','0.125687','0.010314','0.037676','0.066893','0.338299', '-0.370335','0.237535','0.103498','-0.443451','0.185456','0.165249', '0.326014','-0.148309','0.525159','-0.229868','-0.576485','0.029819', '0.454072','-0.159349','-0.597960','-0.233925','-0.473676','0.770079', '0.408834','0.451267','0.000649','-0.023607','0.451240','0.437238', '0.264233','-0.607358','-0.172477','0.103822','-0.122963','-0.489451', '-0.128252','0.501808','0.594302','0.500267','-0.123964','0.255318', '-0.303066','-0.242011','-0.445997','-0.270271','-0.463271','0.431413', '0.188543','-0.377254','-0.005836','0.348601']
geschichte	['-0.152962','0.075532','0.033748','-0.113521','-0.032751','0.302681', '-0.706511','0.226123','0.038177','-0.391188','0.003396','0.393542', '0.412141','-0.211980','0.556585','-0.412362','-0.311847','-0.072195', '0.175618','-0.095867','-0.392704','0.055399','-0.456768','0.627271', '0.485607','0.377823','0.195327','0.109104','0.309497','0.448999', '0.192660','-0.531044','-0.272623','-0.021040','-0.222863','-0.537767', '-0.046068','0.447418','0.505692','0.170883','0.009135','0.121075', '-0.326586','-0.519052','-0.373000','-0.067274','-0.359488','0.672927', '0.230738','-0.369031','-0.319280','0.107165']
wurden	['-0.348916','0.371437','0.403140','0.287914','0.159230','-0.060071', '-0.536082','0.174869','0.147566','-0.136062','0.481507','0.253749', '0.034239','-0.205108','0.314080','-0.191533','-0.408402','-0.046791', '0.553674','-0.070586','-0.477451','-0.192174','-0.561514','0.622301', '0.645532','0.613278','-0.016026','0.022800','0.481968','0.386080', '0.265147','-0.573105','-0.050114','-0.007140','-0.117643','-0.754419', '-0.101525','0.624613','0.082969','0.146473','-0.438433','0.277321', '-0.182253','-0.243800','-0.257087','-0.177242','-0.559873','0.412647', '0.145382','-0.410386','-0.103681','0.150473']
etwa	['-0.089763','0.396894','0.146871','0.022468','-0.022025','0.052917', '-0.373496','0.230978','0.290891','-0.328209','0.336153','0.076282', '0.176630','-0.157777','0.245820','-0.450559','-0.472446','-0.094745', '0.402853','0.070462','-0.386648','-0.167406','-0.568411','0.760726', '0.839772','0.156410','-0.133321','0.110698','0.262166','0.447044', '0.147427','-0.393058','-0.116395','-0.173029','-0.116620','-0.614122', '-0.121368','0.450840','0.013478','0.232313','-0.477765','0.243371', '-0.037276','0.051311','-0.382289','-0.030538','-0.469031','0.177479', '0.228691','-0.434366','-0.168341','0.373732']
sowie	['-0.200081','0.259943','0.077007','0.237536','0.193382','0.366315', '-0.516770','0.237029','0.168131','-0.239228','-0.011553','0.143351', '-0.361263','-0.346625','0.351162','-0.139657','-0.554047','-0.257234', '0.130131','-0.532799','-0.147231','0.020353','-0.347164','0.305343', '0.065696','0.185577','0.234346','-0.174487','0.102843','0.569031', '0.361287','-0.651186','0.167206','0.078229','-0.480468','-0.311110', '-0.102411','0.135519','0.004183','0.109150','-0.095703','0.011904', '0.213076','-0.250286','-0.415456','0.033885','-0.486979','0.301804', '-0.030743','0.044447','0.104007','0.348268']
siehe	['-0.080255','-0.020115','0.089864','0.275240','0.071838','0.249015', '-0.420097','0.202970','0.004031','-0.353951','0.168831','0.367954', '-0.049474','-0.280096','0.224751','-0.440322','-0.461239','0.032597', '0.263807','-0.052226','-0.402713','-0.028729','-0.602294','0.524062', '0.615434','0.097636','-0.054463','-0.080453','0.492043','0.298767', '0.135587','-0.596584','-0.002557','-0.014796','-0.313298','-0.456386', '-0.069622','0.668229','-0.137421','0.018691','-0.292120','0.124047', '0.095709','-0.175099','-0.514187','0.008517','-0.532289','0.327007', '0.379836','-0.160219','-0.258798','0.237888']
jedoch	['-0.063567','0.300572','-0.066482','0.079219','0.219296','0.163157', '-0.276330','0.519942','0.191308','-0.424049','0.255180','0.276490', '0.093194','-0.246700','0.266683','-0.421494','-0.395836','0.146793', '0.363502','-0.007773','-0.247815','-0.261415','-0.571112','0.901815', '0.580948','0.265656','-0.048874','0.198420','0.373044','0.581818', '0.084178','-0.831985','-0.231170','0.079557','-0.398558','-0.499753', '-0.094596','0.552385','0.039058','0.063110','-0.250569','0.244399', '0.213339','0.053118','-0.513722','-0.121178','-0.533000','0.306559', '0.157887','-0.640130','-0.124791','0.383337']
begriff	['-0.021776','0.289484','-0.094046','-0.030652','0.070404','0.361727', '-0.477543','0.132760','0.151884','-0.625950','0.279816','0.719587', '0.129262','-0.429670','0.549139','-0.292680','-0.272282','0.068835', '0.203607','0.222730','-0.460134','0.022149','-0.435134','0.611288', '0.498585','0.119592','0.358490','-0.000299','0.520119','0.232613', '0.278511','-0.697774','-0.266495','0.034203','-0.291322','-0.228643', '0.117769','0.635828','0.269102','0.038842','-0.301676','-0.078534', '-0.097407','0.041503','-0.608230','-0.099627','-0.455937','0.362726', '0.223168','-0.610135','-0.127234','0.267004']
bezeichnet	['-0.059172','0.226996','0.154677','-0.066422','-0.163812','0.258368', '-0.254974','-0.009620','0.117768','-0.686306','0.199549','0.458434', '0.357240','-0.373797','0.440649','-0.416306','-0.350323','0.000265', '0.395553','0.027236','-0.611126','-0.153592','-0.542946','0.680218', '0.494030','0.413437','0.315915','-0.146148','0.508249','0.303185', '0.244581','-0.728001','-0.335951','-0.105436','0.088162','-0.323824', '0.198734','0.642134','0.483111','0.126809','-0.356589','0.011571', '-0.282483','0.074142','-0.541400','-0.288711','-0.384761','0.370494', '0.137430','-0.527133','0.011090','0.335610']
gemeinde	['-0.224813','0.063399','0.151866','0.130166','-0.311862','0.091530', '-0.341645','0.175656','0.426219','-0.196635','0.089558','0.258340', '0.225453','-0.385881','0.282324','0.095866','-0.422135','-0.524967', '-0.017804','-0.312062','-0.774488','-0.330641','-0.502770','0.241859', '0.592290','0.672170','0.400581','-0.049479','0.178149','0.303407', '0.257918','-0.688562','0.266862','0.059311','-0.241116','-0.678196', '-0.072298','0.329987','0.002980','0.505414','-0.065366','0.290238', '0.016224','-0.381685','-0.357109','-0.079648','-0.750268','0.599142', '0.288783','-0.049210','-0.080886','0.657300']
