[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.006, 177, 1008, 0.14936708860759493, 315, 35, 0.9, 0.3205211726384365, 0]
[0.001, 0.01, 181, 1004, 0.15274261603375527, 305, 45, 0.8714285714285714, 0.3166123778501629, 73]
[0.001, 0.001, 161, 1024, 0.1358649789029536, 318, 32, 0.9085714285714286, 0.31205211726384363, 0]
[0.006, 0.01, 105, 1080, 0.08860759493670886, 329, 21, 0.94, 0.28273615635179156, 0]
[0.006, 0.006, 102, 1083, 0.08607594936708861, 330, 20, 0.9428571428571428, 0.2814332247557003, 0]
[0.006, 0.001, 99, 1086, 0.08354430379746836, 330, 20, 0.9428571428571428, 0.27947882736156354, 0]
[0.01, 0.01, 90, 1095, 0.0759493670886076, 334, 16, 0.9542857142857143, 0.2762214983713355, 0]
[0.01, 0.001, 87, 1098, 0.07341772151898734, 335, 15, 0.9571428571428572, 0.2749185667752443, 0]
[0.01, 0.006, 88, 1097, 0.07426160337552742, 334, 16, 0.9542857142857143, 0.2749185667752443, 0]
[0.06, 0.001, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.06, 0.006, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.1, 0.001, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.1, 0.006, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.1, 0.01, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.1, 0.06, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.1, 0.1, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.6, 0.001, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.6, 0.006, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.6, 0.01, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.6, 0.06, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.6, 0.1, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[1.0, 0.001, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[1.0, 0.006, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[1.0, 0.01, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[1.0, 0.06, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[1.0, 0.1, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[1.0, 0.6, 69, 1116, 0.05822784810126582, 350, 0, 1.0, 0.2729641693811075, 0]
[0.06, 0.01, 69, 1116, 0.05822784810126582, 349, 1, 0.9971428571428571, 0.27231270358306187, 0]
[0.06, 0.06, 69, 1116, 0.05822784810126582, 349, 1, 0.9971428571428571, 0.27231270358306187, 0]
[0.06, 0.1, 69, 1116, 0.05822784810126582, 338, 12, 0.9657142857142857, 0.26514657980456025, 54]
[0.6, 0.6, 69, 1116, 0.05822784810126582, 316, 34, 0.9028571428571428, 0.250814332247557, 183]
[1.0, 1.0, 69, 1116, 0.05822784810126582, 261, 89, 0.7457142857142857, 0.21498371335504887, 460]
[0.001, 0.06, 69, 1116, 0.05822784810126582, 72, 278, 0.2057142857142857, 0.09185667752442997, 1394]
[0.001, 0.1, 69, 1116, 0.05822784810126582, 72, 278, 0.2057142857142857, 0.09185667752442997, 1394]
[0.001, 0.6, 69, 1116, 0.05822784810126582, 72, 278, 0.2057142857142857, 0.09185667752442997, 1394]
[0.001, 1.0, 69, 1116, 0.05822784810126582, 72, 278, 0.2057142857142857, 0.09185667752442997, 1394]
[0.006, 0.06, 69, 1116, 0.05822784810126582, 72, 278, 0.2057142857142857, 0.09185667752442997, 1394]
[0.006, 0.1, 69, 1116, 0.05822784810126582, 72, 278, 0.2057142857142857, 0.09185667752442997, 1394]
[0.01, 0.06, 69, 1116, 0.05822784810126582, 72, 278, 0.2057142857142857, 0.09185667752442997, 1394]
[0.01, 0.1, 69, 1116, 0.05822784810126582, 72, 278, 0.2057142857142857, 0.09185667752442997, 1394]
[0.006, 0.6, 54, 1131, 0.04556962025316456, 57, 293, 0.16285714285714287, 0.07231270358306188, 1424]
[0.006, 1.0, 47, 1138, 0.039662447257383965, 55, 295, 0.15714285714285714, 0.06644951140065146, 1433]
[0.01, 0.6, 19, 1166, 0.016033755274261603, 20, 330, 0.05714285714285714, 0.025407166123778503, 1496]
[0.01, 1.0, 15, 1170, 0.012658227848101266, 12, 338, 0.03428571428571429, 0.01758957654723127, 1508]
[0.06, 0.6, 0, 1185, 0.0, 1, 349, 0.002857142857142857, 0.0006514657980456026, 1534]
[0.1, 0.6, 0, 1185, 0.0, 1, 349, 0.002857142857142857, 0.0006514657980456026, 1534]
[0.6, 1.0, 0, 1185, 0.0, 1, 349, 0.002857142857142857, 0.0006514657980456026, 1534]
[0.06, 1.0, 0, 1185, 0.0, 0, 350, 0.0, 0.0, 1535]
[0.1, 1.0, 0, 1185, 0.0, 0, 350, 0.0, 0.0, 1535]
