[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.001, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.001, 0.006, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.001, 0.01, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.006, 0.001, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.006, 0.006, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.006, 0.01, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.01, 0.001, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.01, 0.006, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.01, 0.01, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.06, 0.001, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.06, 0.006, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.06, 0.01, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.06, 0.06, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.06, 0.1, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.1, 0.001, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.1, 0.006, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.1, 0.01, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.1, 0.06, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.1, 0.1, 1262, 0, 1.0, 70, 170, 0.2916666666666667, 0.8868175765645806, 0]
[0.6, 0.6, 1262, 0, 1.0, 8, 232, 0.03333333333333333, 0.8455392809587217, 0]
[0.6, 0.001, 1262, 0, 1.0, 7, 233, 0.029166666666666667, 0.8448735019973369, 0]
[0.6, 0.006, 1262, 0, 1.0, 7, 233, 0.029166666666666667, 0.8448735019973369, 0]
[0.6, 0.01, 1262, 0, 1.0, 7, 233, 0.029166666666666667, 0.8448735019973369, 0]
[0.6, 0.06, 1262, 0, 1.0, 7, 233, 0.029166666666666667, 0.8448735019973369, 0]
[0.6, 0.1, 1262, 0, 1.0, 7, 233, 0.029166666666666667, 0.8448735019973369, 0]
[1.0, 0.001, 1262, 0, 1.0, 0, 240, 0.0, 0.8402130492676432, 0]
[1.0, 0.006, 1262, 0, 1.0, 0, 240, 0.0, 0.8402130492676432, 0]
[1.0, 0.01, 1262, 0, 1.0, 0, 240, 0.0, 0.8402130492676432, 0]
[1.0, 0.06, 1262, 0, 1.0, 0, 240, 0.0, 0.8402130492676432, 0]
[1.0, 0.1, 1262, 0, 1.0, 0, 240, 0.0, 0.8402130492676432, 0]
[1.0, 0.6, 1262, 0, 1.0, 0, 240, 0.0, 0.8402130492676432, 0]
[1.0, 1.0, 1262, 0, 1.0, 0, 240, 0.0, 0.8402130492676432, 0]
[0.01, 0.06, 703, 559, 0.5570522979397782, 70, 170, 0.2916666666666667, 0.5146471371504661, 666]
[0.001, 0.06, 90, 1172, 0.07131537242472266, 70, 170, 0.2916666666666667, 0.10652463382157124, 1342]
[0.001, 0.1, 90, 1172, 0.07131537242472266, 70, 170, 0.2916666666666667, 0.10652463382157124, 1342]
[0.001, 0.6, 90, 1172, 0.07131537242472266, 70, 170, 0.2916666666666667, 0.10652463382157124, 1342]
[0.001, 1.0, 90, 1172, 0.07131537242472266, 70, 170, 0.2916666666666667, 0.10652463382157124, 1342]
[0.006, 0.06, 90, 1172, 0.07131537242472266, 70, 170, 0.2916666666666667, 0.10652463382157124, 1342]
[0.006, 0.1, 90, 1172, 0.07131537242472266, 70, 170, 0.2916666666666667, 0.10652463382157124, 1342]
[0.01, 0.1, 90, 1172, 0.07131537242472266, 70, 170, 0.2916666666666667, 0.10652463382157124, 1342]
[0.006, 0.6, 68, 1194, 0.05388272583201268, 55, 185, 0.22916666666666666, 0.08189081225033289, 1379]
[0.006, 1.0, 59, 1203, 0.04675118858954041, 50, 190, 0.20833333333333334, 0.07256990679094541, 1393]
[0.6, 1.0, 64, 1198, 0.05071315372424723, 0, 240, 0.0, 0.0426098535286285, 1438]
[0.01, 0.6, 27, 1235, 0.021394611727416798, 18, 222, 0.075, 0.02996005326231691, 1457]
[0.01, 1.0, 21, 1241, 0.01664025356576862, 13, 227, 0.05416666666666667, 0.022636484687083888, 1468]
[0.06, 0.6, 1, 1261, 0.000792393026941363, 0, 240, 0.0, 0.0006657789613848203, 1501]
[0.1, 0.6, 1, 1261, 0.000792393026941363, 0, 240, 0.0, 0.0006657789613848203, 1501]
[0.06, 1.0, 0, 1262, 0.0, 0, 240, 0.0, 0.0, 1502]
[0.1, 1.0, 0, 1262, 0.0, 0, 240, 0.0, 0.0, 1502]
