[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.001, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.001, 0.006, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.001, 0.01, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.006, 0.001, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.006, 0.006, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.006, 0.01, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.01, 0.001, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.01, 0.006, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.01, 0.01, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.06, 0.001, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.06, 0.006, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.06, 0.01, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.06, 0.06, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.06, 0.1, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.1, 0.001, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.1, 0.006, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.1, 0.01, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.1, 0.06, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.1, 0.1, 1272, 0, 1.0, 70, 170, 0.2916666666666667, 0.8875661375661376, 0]
[0.01, 0.06, 1205, 67, 0.9473270440251572, 70, 170, 0.2916666666666667, 0.8432539682539683, 74]
[0.6, 0.001, 1272, 0, 1.0, 2, 238, 0.008333333333333333, 0.8425925925925926, 0]
[0.6, 0.006, 1272, 0, 1.0, 2, 238, 0.008333333333333333, 0.8425925925925926, 0]
[0.6, 0.01, 1272, 0, 1.0, 2, 238, 0.008333333333333333, 0.8425925925925926, 0]
[0.6, 0.06, 1272, 0, 1.0, 2, 238, 0.008333333333333333, 0.8425925925925926, 0]
[0.6, 0.1, 1272, 0, 1.0, 2, 238, 0.008333333333333333, 0.8425925925925926, 0]
[0.6, 0.6, 1272, 0, 1.0, 2, 238, 0.008333333333333333, 0.8425925925925926, 0]
[1.0, 0.001, 1272, 0, 1.0, 0, 240, 0.0, 0.8412698412698413, 0]
[1.0, 0.006, 1272, 0, 1.0, 0, 240, 0.0, 0.8412698412698413, 0]
[1.0, 0.01, 1272, 0, 1.0, 0, 240, 0.0, 0.8412698412698413, 0]
[1.0, 0.06, 1272, 0, 1.0, 0, 240, 0.0, 0.8412698412698413, 0]
[1.0, 0.1, 1272, 0, 1.0, 0, 240, 0.0, 0.8412698412698413, 0]
[1.0, 0.6, 1272, 0, 1.0, 0, 240, 0.0, 0.8412698412698413, 0]
[1.0, 1.0, 1272, 0, 1.0, 0, 240, 0.0, 0.8412698412698413, 0]
[0.001, 0.06, 100, 1172, 0.07861635220125786, 70, 170, 0.2916666666666667, 0.11243386243386243, 1342]
[0.001, 0.1, 100, 1172, 0.07861635220125786, 70, 170, 0.2916666666666667, 0.11243386243386243, 1342]
[0.001, 0.6, 100, 1172, 0.07861635220125786, 70, 170, 0.2916666666666667, 0.11243386243386243, 1342]
[0.001, 1.0, 100, 1172, 0.07861635220125786, 70, 170, 0.2916666666666667, 0.11243386243386243, 1342]
[0.006, 0.06, 100, 1172, 0.07861635220125786, 70, 170, 0.2916666666666667, 0.11243386243386243, 1342]
[0.006, 0.1, 100, 1172, 0.07861635220125786, 70, 170, 0.2916666666666667, 0.11243386243386243, 1342]
[0.01, 0.1, 100, 1172, 0.07861635220125786, 70, 170, 0.2916666666666667, 0.11243386243386243, 1342]
[0.006, 0.6, 78, 1194, 0.06132075471698113, 56, 184, 0.23333333333333334, 0.08862433862433862, 1378]
[0.006, 1.0, 66, 1206, 0.05188679245283019, 50, 190, 0.20833333333333334, 0.07671957671957672, 1396]
[0.6, 1.0, 100, 1172, 0.07861635220125786, 0, 240, 0.0, 0.06613756613756613, 1412]
[0.01, 0.6, 31, 1241, 0.02437106918238994, 18, 222, 0.075, 0.032407407407407406, 1463]
[0.01, 1.0, 24, 1248, 0.018867924528301886, 13, 227, 0.05416666666666667, 0.02447089947089947, 1475]
[0.06, 0.6, 1, 1271, 0.0007861635220125787, 0, 240, 0.0, 0.0006613756613756613, 1511]
[0.1, 0.6, 1, 1271, 0.0007861635220125787, 0, 240, 0.0, 0.0006613756613756613, 1511]
[0.06, 1.0, 0, 1272, 0.0, 0, 240, 0.0, 0.0, 1512]
[0.1, 1.0, 0, 1272, 0.0, 0, 240, 0.0, 0.0, 1512]
