[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.01, 1262, 10, 0.9921383647798742, 121, 139, 0.4653846153846154, 0.9027415143603134, 0]
[0.001, 0.006, 1267, 5, 0.9960691823899371, 115, 145, 0.4423076923076923, 0.902088772845953, 0]
[0.001, 0.001, 1268, 4, 0.9968553459119497, 109, 151, 0.41923076923076924, 0.8988250652741514, 0]
[0.006, 0.001, 1272, 0, 1.0, 96, 164, 0.36923076923076925, 0.8929503916449086, 0]
[0.006, 0.006, 1272, 0, 1.0, 96, 164, 0.36923076923076925, 0.8929503916449086, 0]
[0.006, 0.01, 1271, 1, 0.9992138364779874, 97, 163, 0.3730769230769231, 0.8929503916449086, 0]
[0.01, 0.001, 1272, 0, 1.0, 93, 167, 0.3576923076923077, 0.8909921671018277, 0]
[0.01, 0.006, 1272, 0, 1.0, 93, 167, 0.3576923076923077, 0.8909921671018277, 0]
[0.01, 0.01, 1272, 0, 1.0, 93, 167, 0.3576923076923077, 0.8909921671018277, 0]
[0.06, 0.001, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.006, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.01, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.06, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.1, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.001, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.006, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.01, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.06, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.1, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.6, 0.001, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.6, 0.006, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.6, 0.01, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.6, 0.06, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.6, 0.1, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.6, 0.6, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[1.0, 1.0, 1272, 0, 1.0, 73, 187, 0.28076923076923077, 0.8779373368146214, 0]
[1.0, 0.6, 1272, 0, 1.0, 71, 189, 0.27307692307692305, 0.8766318537859008, 0]
[1.0, 0.001, 1272, 0, 1.0, 70, 190, 0.2692307692307692, 0.8759791122715405, 0]
[1.0, 0.006, 1272, 0, 1.0, 70, 190, 0.2692307692307692, 0.8759791122715405, 0]
[1.0, 0.01, 1272, 0, 1.0, 70, 190, 0.2692307692307692, 0.8759791122715405, 0]
[1.0, 0.06, 1272, 0, 1.0, 70, 190, 0.2692307692307692, 0.8759791122715405, 0]
[1.0, 0.1, 1272, 0, 1.0, 70, 190, 0.2692307692307692, 0.8759791122715405, 0]
[0.01, 0.06, 1202, 70, 0.9449685534591195, 96, 164, 0.36923076923076925, 0.8472584856396866, 84]
[0.001, 0.06, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.001, 0.1, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.001, 0.6, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.001, 1.0, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.006, 0.06, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.006, 0.1, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.01, 0.1, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.006, 0.6, 89, 1183, 0.0699685534591195, 76, 184, 0.2923076923076923, 0.1077023498694517, 1367]
[0.6, 1.0, 100, 1172, 0.07861635220125786, 57, 203, 0.21923076923076923, 0.10248041775456919, 1375]
[0.006, 1.0, 79, 1193, 0.06210691823899371, 71, 189, 0.27307692307692305, 0.097911227154047, 1382]
[0.01, 0.6, 42, 1230, 0.0330188679245283, 38, 222, 0.14615384615384616, 0.05221932114882506, 1452]
[0.01, 1.0, 29, 1243, 0.02279874213836478, 22, 238, 0.08461538461538462, 0.03328981723237598, 1481]
[0.06, 0.6, 4, 1268, 0.0031446540880503146, 1, 259, 0.0038461538461538464, 0.0032637075718015664, 1527]
[0.1, 0.6, 4, 1268, 0.0031446540880503146, 1, 259, 0.0038461538461538464, 0.0032637075718015664, 1527]
[0.06, 1.0, 0, 1272, 0.0, 0, 260, 0.0, 0.0, 1532]
[0.1, 1.0, 0, 1272, 0.0, 0, 260, 0.0, 0.0, 1532]
