[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.001, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.001, 0.006, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.001, 0.01, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.006, 0.001, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.006, 0.006, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.006, 0.01, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.01, 0.001, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.01, 0.006, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.01, 0.01, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.06, 0.001, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.06, 0.006, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.06, 0.01, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.06, 0.06, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.06, 0.1, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.1, 0.001, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.1, 0.006, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.1, 0.01, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.1, 0.06, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.1, 0.1, 70, 1172, 0.05636070853462158, 260, 0, 1.0, 0.2197070572569907, 0]
[0.6, 0.6, 21, 1221, 0.016908212560386472, 260, 0, 1.0, 0.1870838881491345, 0]
[0.6, 0.001, 19, 1223, 0.015297906602254429, 260, 0, 1.0, 0.18575233022636484, 0]
[0.6, 0.006, 19, 1223, 0.015297906602254429, 260, 0, 1.0, 0.18575233022636484, 0]
[0.6, 0.01, 19, 1223, 0.015297906602254429, 260, 0, 1.0, 0.18575233022636484, 0]
[0.6, 0.06, 19, 1223, 0.015297906602254429, 260, 0, 1.0, 0.18575233022636484, 0]
[0.6, 0.1, 19, 1223, 0.015297906602254429, 260, 0, 1.0, 0.18575233022636484, 0]
[1.0, 0.6, 4, 1238, 0.00322061191626409, 260, 0, 1.0, 0.17576564580559254, 0]
[1.0, 1.0, 4, 1238, 0.00322061191626409, 260, 0, 1.0, 0.17576564580559254, 0]
[1.0, 0.001, 3, 1239, 0.0024154589371980675, 260, 0, 1.0, 0.17509986684420772, 0]
[1.0, 0.006, 3, 1239, 0.0024154589371980675, 260, 0, 1.0, 0.17509986684420772, 0]
[1.0, 0.01, 3, 1239, 0.0024154589371980675, 260, 0, 1.0, 0.17509986684420772, 0]
[1.0, 0.06, 3, 1239, 0.0024154589371980675, 260, 0, 1.0, 0.17509986684420772, 0]
[1.0, 0.1, 3, 1239, 0.0024154589371980675, 260, 0, 1.0, 0.17509986684420772, 0]
[0.01, 0.06, 70, 1172, 0.05636070853462158, 189, 71, 0.7269230769230769, 0.17243675099866845, 900]
[0.001, 0.06, 70, 1172, 0.05636070853462158, 90, 170, 0.34615384615384615, 0.10652463382157124, 1342]
[0.001, 0.1, 70, 1172, 0.05636070853462158, 90, 170, 0.34615384615384615, 0.10652463382157124, 1342]
[0.001, 0.6, 70, 1172, 0.05636070853462158, 90, 170, 0.34615384615384615, 0.10652463382157124, 1342]
[0.001, 1.0, 70, 1172, 0.05636070853462158, 90, 170, 0.34615384615384615, 0.10652463382157124, 1342]
[0.006, 0.06, 70, 1172, 0.05636070853462158, 90, 170, 0.34615384615384615, 0.10652463382157124, 1342]
[0.006, 0.1, 70, 1172, 0.05636070853462158, 90, 170, 0.34615384615384615, 0.10652463382157124, 1342]
[0.01, 0.1, 70, 1172, 0.05636070853462158, 90, 170, 0.34615384615384615, 0.10652463382157124, 1342]
[0.006, 0.6, 49, 1193, 0.039452495974235106, 75, 185, 0.28846153846153844, 0.08255659121171771, 1378]
[0.006, 1.0, 45, 1197, 0.036231884057971016, 68, 192, 0.26153846153846155, 0.07523302263648468, 1389]
[0.01, 0.6, 19, 1223, 0.015297906602254429, 26, 234, 0.1, 0.02996005326231691, 1457]
[0.6, 1.0, 2, 1240, 0.001610305958132045, 37, 223, 0.1423076923076923, 0.02596537949400799, 1463]
[0.01, 1.0, 14, 1228, 0.011272141706924315, 18, 242, 0.06923076923076923, 0.02130492676431425, 1470]
[0.06, 0.6, 1, 1241, 0.0008051529790660225, 0, 260, 0.0, 0.0006657789613848203, 1501]
[0.06, 1.0, 0, 1242, 0.0, 0, 260, 0.0, 0.0, 1502]
[0.1, 0.6, 0, 1242, 0.0, 0, 260, 0.0, 0.0, 1502]
[0.1, 1.0, 0, 1242, 0.0, 0, 260, 0.0, 0.0, 1502]
