[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.001, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.001, 0.006, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.001, 0.01, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.006, 0.001, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.006, 0.006, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.006, 0.01, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.01, 0.001, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.01, 0.006, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.01, 0.01, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.06, 0.001, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.06, 0.006, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.06, 0.01, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.06, 0.06, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.06, 0.1, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.1, 0.001, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.1, 0.006, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.1, 0.01, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.1, 0.06, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.1, 0.1, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.6, 0.001, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.6, 0.006, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.6, 0.01, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.6, 0.06, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.6, 0.1, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[1.0, 0.001, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[1.0, 0.006, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[1.0, 0.01, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[1.0, 0.06, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[1.0, 0.1, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[1.0, 0.6, 0, 1272, 0.0, 250, 0, 1.0, 0.164257555847569, 0]
[0.6, 0.6, 0, 1272, 0.0, 249, 1, 0.996, 0.1636005256241787, 8]
[1.0, 1.0, 0, 1272, 0.0, 247, 3, 0.988, 0.16228646517739817, 36]
[0.001, 0.06, 0, 1272, 0.0, 80, 170, 0.32, 0.052562417871222074, 1442]
[0.001, 0.1, 0, 1272, 0.0, 80, 170, 0.32, 0.052562417871222074, 1442]
[0.001, 0.6, 0, 1272, 0.0, 80, 170, 0.32, 0.052562417871222074, 1442]
[0.001, 1.0, 0, 1272, 0.0, 80, 170, 0.32, 0.052562417871222074, 1442]
[0.006, 0.06, 0, 1272, 0.0, 80, 170, 0.32, 0.052562417871222074, 1442]
[0.006, 0.1, 0, 1272, 0.0, 80, 170, 0.32, 0.052562417871222074, 1442]
[0.01, 0.06, 0, 1272, 0.0, 80, 170, 0.32, 0.052562417871222074, 1442]
[0.01, 0.1, 0, 1272, 0.0, 80, 170, 0.32, 0.052562417871222074, 1442]
[0.006, 0.6, 0, 1272, 0.0, 56, 194, 0.224, 0.03679369250985545, 1466]
[0.006, 1.0, 0, 1272, 0.0, 47, 203, 0.188, 0.03088042049934297, 1475]
[0.01, 0.6, 0, 1272, 0.0, 17, 233, 0.068, 0.011169513797634692, 1505]
[0.01, 1.0, 0, 1272, 0.0, 10, 240, 0.04, 0.006570302233902759, 1512]
[0.6, 1.0, 0, 1272, 0.0, 2, 248, 0.008, 0.001314060446780552, 1520]
[0.06, 0.6, 0, 1272, 0.0, 0, 250, 0.0, 0.0, 1522]
[0.06, 1.0, 0, 1272, 0.0, 0, 250, 0.0, 0.0, 1522]
[0.1, 0.6, 0, 1272, 0.0, 0, 250, 0.0, 0.0, 1522]
[0.1, 1.0, 0, 1272, 0.0, 0, 250, 0.0, 0.0, 1522]
