[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.006, 111, 1074, 0.09367088607594937, 333, 17, 0.9514285714285714, 0.28925081433224753, 0]
[0.001, 0.01, 113, 1072, 0.09535864978902954, 331, 19, 0.9457142857142857, 0.28925081433224753, 0]
[0.001, 0.001, 105, 1080, 0.08860759493670886, 336, 14, 0.96, 0.28729641693811075, 0]
[0.06, 0.001, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.06, 0.006, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.06, 0.01, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.06, 0.06, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.06, 0.1, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.1, 0.001, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.1, 0.006, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.1, 0.01, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.1, 0.06, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.1, 0.1, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.6, 0.001, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.6, 0.006, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.6, 0.01, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.6, 0.06, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.6, 0.1, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.6, 0.6, 83, 1102, 0.070042194092827, 350, 0, 1.0, 0.2820846905537459, 0]
[0.01, 0.001, 85, 1100, 0.07172995780590717, 346, 4, 0.9885714285714285, 0.2807817589576547, 0]
[0.01, 0.006, 85, 1100, 0.07172995780590717, 346, 4, 0.9885714285714285, 0.2807817589576547, 0]
[0.01, 0.01, 85, 1100, 0.07172995780590717, 346, 4, 0.9885714285714285, 0.2807817589576547, 0]
[0.006, 0.01, 88, 1097, 0.07426160337552742, 342, 8, 0.9771428571428571, 0.28013029315960913, 0]
[0.006, 0.006, 87, 1098, 0.07341772151898734, 342, 8, 0.9771428571428571, 0.27947882736156354, 0]
[0.006, 0.001, 86, 1099, 0.07257383966244725, 342, 8, 0.9771428571428571, 0.2788273615635179, 0]
[1.0, 1.0, 73, 1112, 0.06160337552742616, 350, 0, 1.0, 0.2755700325732899, 0]
[1.0, 0.6, 71, 1114, 0.059915611814345994, 350, 0, 1.0, 0.2742671009771987, 0]
[1.0, 0.001, 68, 1117, 0.05738396624472574, 350, 0, 1.0, 0.27231270358306187, 0]
[1.0, 0.006, 68, 1117, 0.05738396624472574, 350, 0, 1.0, 0.27231270358306187, 0]
[1.0, 0.01, 68, 1117, 0.05738396624472574, 350, 0, 1.0, 0.27231270358306187, 0]
[1.0, 0.06, 68, 1117, 0.05738396624472574, 350, 0, 1.0, 0.27231270358306187, 0]
[1.0, 0.1, 68, 1117, 0.05738396624472574, 350, 0, 1.0, 0.27231270358306187, 0]
[0.01, 0.06, 83, 1102, 0.070042194092827, 191, 159, 0.5457142857142857, 0.17850162866449512, 1100]
[0.001, 0.06, 83, 1102, 0.070042194092827, 88, 262, 0.25142857142857145, 0.11140065146579804, 1364]
[0.001, 0.1, 83, 1102, 0.070042194092827, 88, 262, 0.25142857142857145, 0.11140065146579804, 1364]
[0.001, 0.6, 83, 1102, 0.070042194092827, 88, 262, 0.25142857142857145, 0.11140065146579804, 1364]
[0.001, 1.0, 83, 1102, 0.070042194092827, 88, 262, 0.25142857142857145, 0.11140065146579804, 1364]
[0.006, 0.06, 83, 1102, 0.070042194092827, 88, 262, 0.25142857142857145, 0.11140065146579804, 1364]
[0.006, 0.1, 83, 1102, 0.070042194092827, 88, 262, 0.25142857142857145, 0.11140065146579804, 1364]
[0.01, 0.1, 83, 1102, 0.070042194092827, 88, 262, 0.25142857142857145, 0.11140065146579804, 1364]
[0.006, 0.6, 73, 1112, 0.06160337552742616, 74, 276, 0.21142857142857144, 0.09576547231270359, 1388]
[0.006, 1.0, 65, 1120, 0.05485232067510549, 68, 282, 0.19428571428571428, 0.08664495114006515, 1402]
[0.01, 0.6, 28, 1157, 0.02362869198312236, 36, 314, 0.10285714285714286, 0.04169381107491857, 1471]
[0.01, 1.0, 22, 1163, 0.018565400843881856, 18, 332, 0.05142857142857143, 0.026058631921824105, 1495]
[0.6, 1.0, 11, 1174, 0.009282700421940928, 27, 323, 0.07714285714285714, 0.024755700325732898, 1497]
[0.06, 0.6, 1, 1184, 0.0008438818565400844, 1, 349, 0.002857142857142857, 0.0013029315960912053, 1533]
[0.1, 0.6, 1, 1184, 0.0008438818565400844, 1, 349, 0.002857142857142857, 0.0013029315960912053, 1533]
[0.06, 1.0, 0, 1185, 0.0, 0, 350, 0.0, 0.0, 1535]
[0.1, 1.0, 0, 1185, 0.0, 0, 350, 0.0, 0.0, 1535]
