[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.01, 387, 875, 0.30665610142630745, 252, 8, 0.9692307692307692, 0.41984231274638634, 0]
[0.001, 0.006, 359, 903, 0.2844690966719493, 254, 6, 0.9769230769230769, 0.40275952693823913, 0]
[0.001, 0.001, 335, 927, 0.2654516640253566, 254, 6, 0.9769230769230769, 0.38699080157687255, 0]
[0.006, 0.01, 305, 957, 0.24167987321711568, 254, 6, 0.9769230769230769, 0.36727989487516427, 0]
[0.006, 0.006, 300, 962, 0.23771790808240886, 254, 6, 0.9769230769230769, 0.3639947437582129, 0]
[0.01, 0.01, 296, 966, 0.23454833597464342, 254, 6, 0.9769230769230769, 0.36136662286465177, 0]
[0.01, 0.006, 294, 968, 0.2329635499207607, 254, 6, 0.9769230769230769, 0.3600525624178712, 0]
[0.006, 0.001, 293, 969, 0.23217115689381934, 254, 6, 0.9769230769230769, 0.35939553219448095, 0]
[0.01, 0.001, 291, 971, 0.2305863708399366, 254, 6, 0.9769230769230769, 0.3580814717477004, 0]
[0.06, 0.1, 166, 1096, 0.13153724247226625, 256, 4, 0.9846153846153847, 0.27726675427069647, 0]
[0.06, 0.06, 160, 1102, 0.12678288431061807, 256, 4, 0.9846153846153847, 0.2733245729303548, 0]
[0.06, 0.001, 155, 1107, 0.12282091917591126, 256, 4, 0.9846153846153847, 0.2700394218134034, 0]
[0.06, 0.006, 155, 1107, 0.12282091917591126, 256, 4, 0.9846153846153847, 0.2700394218134034, 0]
[0.06, 0.01, 155, 1107, 0.12282091917591126, 256, 4, 0.9846153846153847, 0.2700394218134034, 0]
[0.1, 0.1, 105, 1157, 0.0832012678288431, 259, 1, 0.9961538461538462, 0.23915900131406045, 0]
[0.1, 0.06, 103, 1159, 0.08161648177496038, 259, 1, 0.9961538461538462, 0.2378449408672799, 0]
[0.1, 0.001, 102, 1160, 0.08082408874801902, 259, 1, 0.9961538461538462, 0.2371879106438896, 0]
[0.1, 0.006, 102, 1160, 0.08082408874801902, 259, 1, 0.9961538461538462, 0.2371879106438896, 0]
[0.1, 0.01, 102, 1160, 0.08082408874801902, 259, 1, 0.9961538461538462, 0.2371879106438896, 0]
[0.6, 0.001, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[0.6, 0.006, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[0.6, 0.01, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[0.6, 0.06, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[0.6, 0.1, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[0.6, 0.6, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[1.0, 0.001, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[1.0, 0.006, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[1.0, 0.01, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[1.0, 0.06, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[1.0, 0.1, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[1.0, 0.6, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[1.0, 1.0, 90, 1172, 0.07131537242472266, 260, 0, 1.0, 0.22996057818659657, 0]
[0.01, 0.06, 127, 1135, 0.10063391442155309, 194, 66, 0.7461538461538462, 0.21090670170827858, 865]
[0.001, 0.06, 90, 1172, 0.07131537242472266, 90, 170, 0.34615384615384615, 0.11826544021024968, 1342]
[0.001, 0.1, 90, 1172, 0.07131537242472266, 90, 170, 0.34615384615384615, 0.11826544021024968, 1342]
[0.001, 0.6, 90, 1172, 0.07131537242472266, 90, 170, 0.34615384615384615, 0.11826544021024968, 1342]
[0.001, 1.0, 90, 1172, 0.07131537242472266, 90, 170, 0.34615384615384615, 0.11826544021024968, 1342]
[0.006, 0.06, 90, 1172, 0.07131537242472266, 90, 170, 0.34615384615384615, 0.11826544021024968, 1342]
[0.006, 0.1, 90, 1172, 0.07131537242472266, 90, 170, 0.34615384615384615, 0.11826544021024968, 1342]
[0.01, 0.1, 90, 1172, 0.07131537242472266, 90, 170, 0.34615384615384615, 0.11826544021024968, 1342]
[0.006, 0.6, 77, 1185, 0.061014263074484945, 75, 185, 0.28846153846153844, 0.09986859395532194, 1370]
[0.006, 1.0, 69, 1193, 0.05467511885895404, 70, 190, 0.2692307692307692, 0.09132720105124836, 1383]
[0.6, 1.0, 33, 1229, 0.026148969889064975, 50, 210, 0.19230769230769232, 0.054533508541392904, 1439]
[0.01, 0.6, 36, 1226, 0.028526148969889066, 36, 224, 0.13846153846153847, 0.04730617608409987, 1450]
[0.01, 1.0, 26, 1236, 0.020602218700475437, 21, 239, 0.08076923076923077, 0.03088042049934297, 1475]
[0.06, 0.6, 3, 1259, 0.002377179080824089, 1, 259, 0.0038461538461538464, 0.002628120893561104, 1518]
[0.1, 0.6, 3, 1259, 0.002377179080824089, 1, 259, 0.0038461538461538464, 0.002628120893561104, 1518]
[0.06, 1.0, 0, 1262, 0.0, 0, 260, 0.0, 0.0, 1522]
[0.1, 1.0, 0, 1262, 0.0, 0, 260, 0.0, 0.0, 1522]
