[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.001, 837, 348, 0.7063291139240506, 212, 40, 0.8412698412698413, 0.7299930410577592]
[0.006, 0.001, 837, 348, 0.7063291139240506, 212, 40, 0.8412698412698413, 0.7299930410577592]
[0.01, 0.001, 837, 348, 0.7063291139240506, 212, 40, 0.8412698412698413, 0.7299930410577592]
[0.06, 0.001, 837, 348, 0.7063291139240506, 212, 40, 0.8412698412698413, 0.7299930410577592]
[0.1, 0.001, 837, 348, 0.7063291139240506, 212, 40, 0.8412698412698413, 0.7299930410577592]
[0.6, 0.001, 837, 348, 0.7063291139240506, 212, 40, 0.8412698412698413, 0.7299930410577592]
[1.0, 0.001, 837, 348, 0.7063291139240506, 212, 40, 0.8412698412698413, 0.7299930410577592]
[0.001, 0.006, 826, 359, 0.6970464135021097, 212, 40, 0.8412698412698413, 0.7223382045929019]
[0.006, 0.006, 826, 359, 0.6970464135021097, 212, 40, 0.8412698412698413, 0.7223382045929019]
[0.01, 0.006, 826, 359, 0.6970464135021097, 212, 40, 0.8412698412698413, 0.7223382045929019]
[0.06, 0.006, 826, 359, 0.6970464135021097, 212, 40, 0.8412698412698413, 0.7223382045929019]
[0.1, 0.006, 826, 359, 0.6970464135021097, 212, 40, 0.8412698412698413, 0.7223382045929019]
[0.6, 0.006, 826, 359, 0.6970464135021097, 212, 40, 0.8412698412698413, 0.7223382045929019]
[1.0, 0.006, 826, 359, 0.6970464135021097, 212, 40, 0.8412698412698413, 0.7223382045929019]
[0.001, 0.01, 817, 368, 0.6894514767932489, 213, 39, 0.8452380952380952, 0.7167710508002784]
[0.006, 0.01, 817, 368, 0.6894514767932489, 213, 39, 0.8452380952380952, 0.7167710508002784]
[0.01, 0.01, 817, 368, 0.6894514767932489, 213, 39, 0.8452380952380952, 0.7167710508002784]
[0.06, 0.01, 817, 368, 0.6894514767932489, 213, 39, 0.8452380952380952, 0.7167710508002784]
[0.1, 0.01, 817, 368, 0.6894514767932489, 213, 39, 0.8452380952380952, 0.7167710508002784]
[0.6, 0.01, 817, 368, 0.6894514767932489, 213, 39, 0.8452380952380952, 0.7167710508002784]
[1.0, 0.01, 817, 368, 0.6894514767932489, 213, 39, 0.8452380952380952, 0.7167710508002784]
[0.001, 0.06, 762, 423, 0.6430379746835443, 215, 37, 0.8531746031746031, 0.6798886569241476]
[0.006, 0.06, 762, 423, 0.6430379746835443, 215, 37, 0.8531746031746031, 0.6798886569241476]
[0.01, 0.06, 762, 423, 0.6430379746835443, 215, 37, 0.8531746031746031, 0.6798886569241476]
[0.06, 0.06, 762, 423, 0.6430379746835443, 215, 37, 0.8531746031746031, 0.6798886569241476]
[0.1, 0.06, 762, 423, 0.6430379746835443, 215, 37, 0.8531746031746031, 0.6798886569241476]
[0.6, 0.06, 762, 423, 0.6430379746835443, 215, 37, 0.8531746031746031, 0.6798886569241476]
[1.0, 0.06, 762, 423, 0.6430379746835443, 215, 37, 0.8531746031746031, 0.6798886569241476]
[0.001, 0.1, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.001, 0.6, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.001, 1.0, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.006, 0.1, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.006, 0.6, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.006, 1.0, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.01, 0.1, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.01, 0.6, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.01, 1.0, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.06, 0.1, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.06, 0.6, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.06, 1.0, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.1, 0.1, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.1, 0.6, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.1, 1.0, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.6, 0.1, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.6, 0.6, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[0.6, 1.0, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[1.0, 0.1, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[1.0, 0.6, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
[1.0, 1.0, 100, 1085, 0.08438818565400844, 100, 152, 0.3968253968253968, 0.13917884481558804]
