[mu2, mu3, correctneg, falseneg, correctneg%, correctoff, falseoff, correctoff%, correct%]
[0.001, 0.006, 1270, 2, 0.9984276729559748, 108, 152, 0.4153846153846154, 0.8994778067885117, 0]
[0.001, 0.01, 1267, 5, 0.9960691823899371, 110, 150, 0.4230769230769231, 0.8988250652741514, 0]
[0.001, 0.001, 1270, 2, 0.9984276729559748, 97, 163, 0.3730769230769231, 0.8922976501305483, 0]
[0.006, 0.001, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.006, 0.006, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.006, 0.01, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.01, 0.001, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.01, 0.006, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.01, 0.01, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.001, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.006, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.01, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.06, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.06, 0.1, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.001, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.006, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.01, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.06, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.1, 0.1, 1272, 0, 1.0, 90, 170, 0.34615384615384615, 0.8890339425587467, 0]
[0.6, 0.6, 1272, 0, 1.0, 64, 196, 0.24615384615384617, 0.8720626631853786, 0]
[0.6, 0.06, 1272, 0, 1.0, 58, 202, 0.2230769230769231, 0.8681462140992167, 0]
[0.6, 0.1, 1272, 0, 1.0, 58, 202, 0.2230769230769231, 0.8681462140992167, 0]
[0.6, 0.001, 1272, 0, 1.0, 56, 204, 0.2153846153846154, 0.8668407310704961, 0]
[0.6, 0.006, 1272, 0, 1.0, 56, 204, 0.2153846153846154, 0.8668407310704961, 0]
[0.6, 0.01, 1272, 0, 1.0, 56, 204, 0.2153846153846154, 0.8668407310704961, 0]
[0.01, 0.06, 1211, 61, 0.9520440251572327, 90, 170, 0.34615384615384615, 0.8492167101827677, 68]
[1.0, 1.0, 1272, 0, 1.0, 17, 243, 0.06538461538461539, 0.8413838120104439, 0]
[1.0, 0.001, 1272, 0, 1.0, 13, 247, 0.05, 0.8387728459530026, 0]
[1.0, 0.006, 1272, 0, 1.0, 13, 247, 0.05, 0.8387728459530026, 0]
[1.0, 0.01, 1272, 0, 1.0, 13, 247, 0.05, 0.8387728459530026, 0]
[1.0, 0.06, 1272, 0, 1.0, 13, 247, 0.05, 0.8387728459530026, 0]
[1.0, 0.1, 1272, 0, 1.0, 13, 247, 0.05, 0.8387728459530026, 0]
[1.0, 0.6, 1272, 0, 1.0, 13, 247, 0.05, 0.8387728459530026, 0]
[0.001, 0.06, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.001, 0.1, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.001, 0.6, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.001, 1.0, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.006, 0.06, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.006, 0.1, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.01, 0.1, 100, 1172, 0.07861635220125786, 90, 170, 0.34615384615384615, 0.12402088772845953, 1342]
[0.006, 0.6, 80, 1192, 0.06289308176100629, 78, 182, 0.3, 0.1031331592689295, 1374]
[0.6, 1.0, 100, 1172, 0.07861635220125786, 49, 211, 0.18846153846153846, 0.09725848563968668, 1383]
[0.006, 1.0, 68, 1204, 0.05345911949685535, 70, 190, 0.2692307692307692, 0.09007832898172324, 1394]
[0.01, 0.6, 34, 1238, 0.026729559748427674, 30, 230, 0.11538461538461539, 0.04177545691906005, 1468]
[0.01, 1.0, 26, 1246, 0.020440251572327043, 19, 241, 0.07307692307692308, 0.0293733681462141, 1487]
[0.1, 0.6, 2, 1270, 0.0015723270440251573, 0, 260, 0.0, 0.0013054830287206266, 1530]
[0.06, 0.6, 1, 1271, 0.0007861635220125787, 0, 260, 0.0, 0.0006527415143603133, 1531]
[0.06, 1.0, 0, 1272, 0.0, 0, 260, 0.0, 0.0, 1532]
[0.1, 1.0, 0, 1272, 0.0, 0, 260, 0.0, 0.0, 1532]
